Name,Subtype,Latitude,Longitude
Centrepoint Riyadh Gallery Mall,clothes,24.743847,46.658406
BLUEAGE,clothes,24.808746,46.668827
ماكس,clothes,24.808958,46.668709
رتيبة,books,24.612051,46.750504
جي مارت,clothes,24.639325,46.708341
Ac Workshop,electronics,24.788409,46.618792
اسواق الهرم,jewelry,24.691458,46.807541
كارفور,supermarket,24.771225,46.668807
Shoe Land,shoes,24.733322,46.676105
Fabiano,shoes,24.73338,46.676279
Skedg,shoes,24.733282,46.67603
مكتب عقارات رواسخ المجد,convenience,24.810884,46.825068
أسواق التميمي,supermarket,24.801715,46.603326
Max shahad center,clothes,24.628192,46.5354
Bossini Riyadh Avenue,clothes,24.663824,46.703597
Riyadh Gallery,clothes,24.743382,46.658453
مركز الهرم التجاري,clothes,24.571736,46.610781
التميمي ملقا,supermarket,24.80167,46.603353
CPR2,clothes,24.73106,46.669968
زهرة الرجبة,supermarket,24.580278,46.616503
Rana Warehouse,hardware,24.644184,46.891977
CPD shifa,clothes,24.561082,46.681747
الحضن,jewelry,24.678567,46.69457
حكايات الشام ( منتجات سورية ),supermarket,24.63857,46.559181
Unnamed,clothes,24.72876,46.783003
هوم سنتر,convenience,24.731056,46.670479
للتبرید والتکیف,electronics,24.808334,46.592705
Unnamed,hardware,24.657497,46.737584
دواجن العطاس,supermarket,24.612102,46.75238
Tamimi Markets,supermarket,24.74606,46.77569
Hindi,books,24.795889,46.885355
دليل الطاقه,electronics,24.74216,46.788469
للمستلزمات الرجالية,clothes,24.733205,46.663019
داش لانظمة التحكم,electronics,24.547543,46.88315
Unnamed,clothes,24.748262,46.571146
Madarek,books,24.96295,46.700868
السدحان,supermarket,24.701797,46.802847
Grocery Outlet,supermarket,24.814333,46.680385
الثلاجة العالمية,supermarket,24.579034,46.664088
الشتاء والصيف,electronics,24.798704,46.784936
ثلاجة زهرة الفيحاء للمواد الغذائية,supermarket,24.75871,46.69634
Unnamed,supermarket,24.764943,46.725334
غرناطه مول,mall,24.781792,46.730806
سوبرماركت الرويس,supermarket,24.78238,46.684338
هنكوك,car_parts,24.718171,46.84469
Max Galleria Badiya,clothes,24.591185,46.629453
Max Nadeem,clothes,24.812423,46.877609
اسوق المنور المركزيه,supermarket,24.742119,46.840852
Kairali Bakala,convenience,24.674567,46.744533
Othaim Super Market,supermarket,24.68038,46.741784
اسواق العادل,supermarket,24.739263,46.843547
سوبر ماركت النادي,supermarket,24.595925,46.681411
شركة السنيدي للوازم الرحلات,convenience,24.723628,46.756356
Al Othaim,supermarket,24.709151,46.666787
مكتبة جرير,books,24.772469,46.672864
Albayan office,hardware,24.670601,46.731047
Al Siyari mini market,convenience,24.653151,46.739668
مؤسسة القمم للهيدروليك | ALQEMAM HYDRULICS EST,car_parts,24.626827,46.764497
اسواق وادي قريش,supermarket,24.571496,46.769596
الرماية,supermarket,24.78193,46.636141
ميد,supermarket,24.637619,46.692995
Al Sadhan,supermarket,24.753631,46.663837
أسواق سلة الياسمين,supermarket,24.816325,46.623727
أسواق التميمي,supermarket,24.673963,46.668111
كارفور,supermarket,24.789333,46.701617
تميمي,supermarket,24.801603,46.673554
بنده,supermarket,24.760646,46.673659
مجمع مكتبات وقرطاسيات وتصوير وطباعة,stationery,24.725208,46.656922
السنيدي للوازم الرحلات,convenience,24.774353,46.665726
قمة السلة,supermarket,24.583976,46.688497
الدانوب,supermarket,24.785951,46.79918
نيستو,supermarket,24.634917,46.718857
أسواق النماري للتسويق الغذائي,supermarket,24.601032,46.614194
Unnamed,convenience,24.653393,46.574242
Supermarket DQ,supermarket,24.685591,46.625024
Unnamed,supermarket,24.70431,46.678031
Al Othaim Supermarkt,supermarket,24.755614,46.662936
ريتشي,clothes,24.698672,46.687863
Xcite Electronics,electronics,24.774263,46.677275
مكتبة جرير,books,24.774765,46.681818
هايبر بنده,supermarket,24.664135,46.682245
بنده,supermarket,24.676628,46.677005
بنده,supermarket,24.679916,46.652886
هايبر بنده,supermarket,24.702563,46.652076
هايبر بنده,supermarket,24.702887,46.771231
هايبر بنده,supermarket,24.657998,46.782732
بنده,supermarket,24.604011,46.650821
هايبر بنده,supermarket,24.558471,46.637372
هايبر بنده,supermarket,24.536432,46.65647
بنده,supermarket,24.737301,46.796712
بنده,supermarket,24.790132,46.765426
هايبر بنده,supermarket,24.798963,46.81444
هايبر بنده,supermarket,24.742019,46.658406
هايبر بنده,supermarket,24.752964,46.585504
Unnamed,convenience,24.732548,46.677792
سالم للحلويات,supermarket,24.612241,46.739364
Lulu Hypermarket,supermarket,24.817806,46.665312
الاناناسة الذهبية,clothes,24.814066,46.645649
SPAR Supermarket,supermarket,24.785256,46.633935
Mini Market,convenience,24.734764,46.696701
Alshigeri Book store,books,24.734033,46.697318
altamimi supermarket,supermarket,24.863408,46.589112
supermarket,supermarket,24.858281,46.593368
المركز الدولي للقرطاسية,books,24.688085,46.765071
أسواق هلا,supermarket,24.896639,46.908039
لوازم البراري للرحلات,convenience,24.781086,46.636138
دار موجه garmin,electronics,24.723991,46.756157
صدى العامه,electronics,24.723922,46.756192
Unnamed,supermarket,24.629425,46.712211
بنده,supermarket,24.80849,46.669194
اسواق زاد,supermarket,25.0751,46.7123
مؤسسة منزل الأحلام للمغاسل,convenience,24.8423,46.7914
اليرموك سنتر,convenience,24.81683,46.78205
عذق الجزيرة,convenience,24.733124,46.774268
المنار مول,mall,24.72528,46.814469
Spar,supermarket,24.635818,46.724472
latifa supermarket,supermarket,24.636669,46.711943
Gurabi RAM back,car_parts,24.646755,46.71985
الرماية لتجهيزات الصيد والرحلات,convenience,24.601396,46.64545
شركة الهدف للوازم الصيد والرحلات,convenience,24.68148,46.677363
Spar,supermarket,24.863792,46.723203
القيسي للمواد الغذائية,supermarket,24.803734,46.774736
لمسات الدار,houseware,24.812665,46.628982
سلة البساتين,supermarket,24.813134,46.630135
أفضل مائة,houseware,24.813944,46.632068
السيف غاليري,houseware,24.81431,46.633287
أجمل أزياء,clothes,24.815019,46.635035
ميني قود,houseware,24.81508,46.635186
استديوم,clothes,24.815144,46.635318
فلورشايم,shoes,24.815254,46.635587
سانيه,clothes,24.816475,46.63871
تموينات شعاع العنزي,convenience,24.818363,46.642561
الأناناسة الذهبية,houseware,24.813967,46.645798
أزياء نوري,clothes,24.814381,46.645534
كروكس,shoes,24.811934,46.646156
أسواق المزرعة,supermarket,24.811631,46.646003
تميز الدوق للأثاث,furniture,24.810117,46.647598
أثاث المجالس,furniture,24.808834,46.648368
على كيفك,houseware,24.8081,46.648614
باسل,furniture,24.807599,46.64888
أرت فرنتشر,furniture,24.804337,46.650405
الرقيب,furniture,24.803998,46.650636
نور غاليري,furniture,24.803237,46.651182
كيلك روم,furniture,24.802899,46.650973
ثمار العقيلات,supermarket,24.802588,46.65015
هزاز,houseware,24.798893,46.641423
أسواق ومخابز درة العقيق,supermarket,24.796747,46.638564
بنده,supermarket,24.797885,46.642226
تودو,houseware,24.800283,46.646876
أسواق الأسرة,supermarket,24.800795,46.648541
النخلة,supermarket,24.797898,46.650968
بيفونا,clothes,24.79292,46.649012
مراوي بوتيك,clothes,24.792707,46.648919
