Name,Subtype,Latitude,Longitude
Unnamed,chalet,24.839482,46.606061
Unnamed,chalet,24.839579,46.606637
Unnamed,chalet,24.838165,46.604549
Unnamed,chalet,24.839568,46.603971
Unnamed,chalet,24.838133,46.605139
Unnamed,chalet,24.836419,46.603108
Unnamed,chalet,24.836164,46.603227
Unnamed,chalet,24.834954,46.607323
Unnamed,chalet,24.835031,46.607538
Unnamed,chalet,24.835294,46.608135
Unnamed,chalet,24.835504,46.608015
Unnamed,chalet,24.835945,46.607925
Unnamed,chalet,24.835475,46.607077
Unnamed,chalet,24.835386,46.606862
Unnamed,chalet,24.835533,46.606663
Unnamed,chalet,24.81772,46.603418
Unnamed,chalet,24.829712,46.588956
Unnamed,chalet,24.829593,46.588681
Unnamed,chalet,24.828008,46.590795
Unnamed,chalet,24.827894,46.590531
Unnamed,chalet,24.829479,46.587347
Unnamed,chalet,24.829239,46.587134
Unnamed,chalet,24.828995,46.587252
Unnamed,chalet,24.831579,46.579868
Unnamed,chalet,24.831297,46.580021
Unnamed,chalet,24.831407,46.58029
Unnamed,chalet,24.831694,46.580128
Unnamed,chalet,24.831859,46.580984
Unnamed,chalet,24.832065,46.581438
Unnamed,chalet,24.830218,46.583323
Unnamed,chalet,24.825461,46.584778
Unnamed,chalet,24.825702,46.584617
Unnamed,chalet,24.825694,46.580864
Unnamed,chalet,24.829549,46.57792
Unnamed,chalet,24.826094,46.578557
Unnamed,chalet,24.826193,46.57878
Unnamed,chalet,24.826303,46.579048
Unnamed,chalet,24.826357,46.574738
Unnamed,chalet,24.826245,46.574471
Unnamed,chalet,24.823246,46.573164
Unnamed,chalet,24.825105,46.572191
Unnamed,chalet,24.824845,46.572369
Unnamed,chalet,24.825389,46.572032
Holiday Inn,hotel,24.683907,46.687972
Unnamed,hotel,25.00247,46.510694
Unnamed,hotel,25.002309,46.510547
Unnamed,hotel,25.001991,46.510324
Unnamed,hotel,25.002156,46.510415
فندق مودرست,hotel,24.836447,46.751903
رافال سكاي جاردنز,hotel,24.730247,46.662005
فندق وريزيدنس موفنبيك الرياض,hotel,24.764491,46.653536
Unnamed,hotel,24.765163,46.654699
فندق نارسيس,hotel,24.695758,46.683487
