lat,lon,parcel_type
24.741631,46.653847,villa
24.739375,46.651932,villa
24.737065,46.653952,villa
24.739007,46.649124,other
24.737616,46.650178,villa
24.737872,46.657951,other
24.740149,46.653791,villa
24.743704,46.655438,other
24.7386,46.649328,other
24.738215,46.655872,villa
24.741102,46.65484,villa
24.73928,46.654636,villa
24.739204,46.654456,villa
24.738795,46.649229,other
24.737653,46.656436,villa
24.742564,46.654821,villa
24.743219,46.653507,other
24.740459,46.649207,villa
24.738732,46.652603,villa
24.742603,46.652023,other
24.742337,46.65215,villa
24.738193,46.650358,villa
24.74192,46.654649,villa
24.740547,46.655119,villa
24.740861,46.655256,villa
24.741024,46.654454,villa
24.741277,46.654022,villa
24.741353,46.654287,villa
24.740761,46.655728,villa
24.737996,46.656264,villa
24.737784,46.65057,villa
24.742464,46.655178,villa
24.741677,46.65223,villa
24.741531,46.652316,villa
24.738308,46.648636,other
24.738722,46.64962,villa
24.741331,46.652415,villa
24.741935,46.652115,villa
24.741662,46.651895,villa
24.740659,46.649105,villa
24.737933,46.656707,villa
24.738634,46.652654,villa
24.738746,46.651796,villa
24.741511,46.650401,villa
24.738084,46.657847,other
24.741611,46.652512,villa
24.741258,46.655054,villa
24.737022,46.654598,villa
24.742537,46.654116,villa
24.742242,46.651919,villa
24.737177,46.64929,other
24.742788,46.653239,villa
24.738629,46.653469,villa
24.742383,46.653764,villa
24.737139,46.654129,villa
24.737272,46.654454,villa
24.737424,46.654612,villa
24.737416,46.654381,villa
24.737209,46.653882,villa
24.73735,46.65422,villa
24.737207,46.65429,villa
24.740405,46.650237,villa
24.739986,46.650446,villa
24.73975,46.650564,villa
24.740505,46.649905,villa
24.740308,46.650004,villa
24.740052,46.65013,villa
24.740997,46.649939,villa
24.740897,46.649709,villa
24.740154,46.650079,villa
24.740186,46.650347,villa
24.736912,46.654888,villa
24.741743,46.650015,other
24.743075,46.654869,villa
24.740729,46.652123,villa
24.740763,46.649352,villa
24.739857,46.64951,villa
24.738561,46.652337,villa
24.740812,46.652321,villa
24.741029,46.655899,villa
24.737782,46.658348,other
24.738381,46.651975,villa
24.73843,46.651659,villa
24.73916,46.652037,villa
24.736968,46.64836,villa
24.738997,46.657721,other
24.73823,46.657321,villa
24.741087,46.649202,villa
24.740471,46.651364,villa
24.739467,46.654472,villa
24.739701,46.650307,villa
24.738067,46.651838,villa
24.741416,46.652015,villa
24.742508,46.651793,other
24.737085,46.650095,other
24.743472,46.654105,other
24.74135,46.649068,other
24.741053,46.648365,other
24.740512,46.649481,villa
24.740941,46.652018,villa
24.740754,46.649781,villa
24.740654,46.649829,villa
24.740605,46.650138,villa
24.740851,46.650015,villa
24.740754,46.650063,villa
24.739903,46.650205,villa
24.739248,46.656331,villa
24.739599,46.656398,villa
24.739428,46.655988,villa
24.742052,46.651458,villa
24.737236,46.657028,villa
24.73986,46.65429,villa
24.741,46.651103,villa
24.743302,46.6537,other
24.742956,46.653644,villa
24.741433,46.650881,villa
24.743394,46.654703,villa
24.737682,46.650921,villa
24.742671,46.655073,villa
24.739882,46.650926,villa
24.742205,46.653555,villa
24.7371,46.658356,villa
24.737657,46.658058,other
24.741504,46.650202,villa
24.737886,46.650817,villa
24.740956,46.654915,villa
24.73916,46.656122,villa
24.740861,46.650728,villa
24.740464,46.650929,villa
24.741207,46.650551,villa
24.740564,46.650583,villa
24.740712,46.650508,villa
24.740951,46.650387,villa
24.740361,46.650688,villa
24.741156,46.650285,villa
24.740802,46.650462,villa
24.740668,46.650825,villa
24.738391,46.650259,villa
24.73966,46.654392,villa
24.741216,46.652707,villa
24.739738,46.654,villa
24.737801,46.657455,villa
24.740025,46.651946,villa
24.74287,46.654971,villa
24.737248,46.648488,villa
24.740973,46.652241,villa
24.743816,46.654936,other
24.740858,46.654534,villa
24.740366,46.654781,villa
24.740262,46.654529,villa
24.737411,46.648405,other
24.739687,46.651766,villa
24.741928,46.653695,villa
24.73878,46.656479,villa
24.738588,46.656752,villa
24.7387,46.656291,villa
24.739251,46.657592,other
24.739014,46.657031,villa
24.738873,46.657431,villa
24.738466,46.656465,villa
24.738758,46.65716,villa
24.738861,46.656669,villa
24.739126,46.657302,villa
24.740062,46.650835,villa
24.740649,46.65536,villa
24.736936,46.649411,other
24.742819,46.654271,villa
24.739516,46.6562,villa
24.737336,46.658238,villa
24.740595,46.651656,villa
24.741484,46.651747,villa
24.738276,46.65529,villa
24.738298,46.657739,other
24.738069,46.654805,villa
24.738313,46.656106,villa
24.737104,46.654797,villa
24.73813,46.656607,villa
24.73814,46.649913,villa
24.740756,46.655014,villa
24.740369,46.649553,villa
24.741633,46.650779,villa
24.743319,46.654518,villa
24.742015,46.652313,villa
24.741626,46.654148,villa
24.742193,46.65429,villa
24.741414,46.652611,villa
24.740929,46.652616,villa
24.739823,46.651254,villa
24.737489,46.656519,villa
24.738371,46.655516,villa
24.73888,46.65253,villa
24.739538,46.651399,villa
24.739121,46.654258,villa
24.737577,46.650674,villa
24.743207,46.654244,villa
24.739984,46.651171,villa
24.741224,46.649534,villa
24.741058,46.655156,villa
24.741845,46.654467,villa
24.741251,46.648834,other
24.737017,46.658742,other
24.738206,46.658136,other
24.741012,46.652809,villa
24.738422,46.658029,other
24.742366,46.654201,villa
24.738018,46.649618,other
24.74366,46.654566,other
24.743738,46.654751,other
24.741835,46.650234,other
24.737645,46.649052,other
24.740922,46.655647,villa
24.738878,46.651728,villa
24.741774,46.652182,villa
24.742318,46.651329,other
24.74241,46.651559,other
24.742486,46.65341,villa
24.738461,46.65573,villa
24.742296,46.654531,villa
24.742147,46.651688,villa
24.738364,46.657168,villa
24.742639,46.65436,villa
24.741789,46.653764,villa
24.738807,46.652214,villa
24.738951,46.649505,villa
24.738751,46.653408,villa
24.74183,46.650677,villa
24.740271,46.654081,villa
24.742576,46.653668,villa
24.737986,46.650465,villa
24.737063,46.649019,villa
24.740213,46.651849,villa
24.737816,46.654934,villa
24.739182,46.651286,villa
24.743138,46.653314,other
24.741121,46.651393,villa
24.74355,46.655073,villa
24.74146,46.650098,villa
24.738907,46.65142,villa
24.741204,46.654789,villa
24.740067,46.649406,villa
24.741484,46.649403,other
24.742968,46.654617,villa
24.740532,46.654698,villa
24.740425,46.654446,villa
24.74157,46.649604,other
24.738298,46.650605,villa
24.739519,46.651114,villa
24.740615,46.64943,villa
24.736905,46.65801,villa
24.741818,46.654051,villa
24.743626,46.655253,other
24.737596,46.656876,villa
24.737009,46.650487,villa
24.738196,46.652139,villa
24.738595,46.653214,villa
24.739285,46.65153,villa
24.742008,46.653955,villa
24.74089,46.648732,villa
24.741635,46.650336,villa
24.738534,46.649714,villa
24.741565,46.651943,villa
24.74127,46.652091,villa
24.739389,46.654161,villa
24.739007,46.651664,villa
24.738023,46.655419,villa
24.741336,46.651822,villa
24.738581,46.651876,villa
24.739721,46.65101,villa
24.737857,46.657589,villa
24.737287,46.649993,other
24.737696,46.649784,other
24.741955,46.650969,villa
24.740089,46.651559,villa
24.743051,46.653104,other
24.743124,46.654046,villa
24.739073,46.652434,villa
24.73708,46.656723,villa
24.739163,46.6494,villa
24.738654,46.657914,other
24.739964,46.649757,villa
24.73842,46.657302,villa
24.737923,46.655186,villa
24.743969,46.655304,other
24.741153,46.648601,other
24.741073,46.65219,villa
24.741309,46.649738,villa
24.73966,46.651337,villa
24.737326,46.656599,villa
24.737209,46.650385,villa
24.740164,46.651079,villa
24.742875,46.653453,villa
24.738646,46.651551,villa
24.737411,46.650283,villa
24.742196,46.653861,villa
24.73881,46.653896,villa
24.738091,46.650712,villa
24.7369,46.658455,villa
24.738344,46.652447,villa
24.739596,46.651074,villa
24.733881,46.65318,villa
24.73346,46.651946,other
24.72744,46.65554,villa
24.727693,46.655411,villa
24.73538,46.653933,villa
24.729411,46.6583,villa
24.728687,46.65867,villa
24.728585,46.658426,villa
24.728507,46.658759,villa
24.728407,46.658517,villa
24.728714,46.658356,villa
24.729109,46.658158,villa
24.728814,46.658305,villa
24.728912,46.658257,villa
24.729011,46.658209,villa
24.729206,46.658109,villa
24.729211,46.658402,villa
24.729309,46.658351,villa
24.729111,46.65845,villa
24.729014,46.658498,villa
24.728914,46.658549,villa
24.728817,46.658598,villa
24.729311,46.658058,villa
24.729552,46.657704,villa
24.729589,46.65779,villa
24.736018,46.656154,villa
24.728997,46.654869,villa
24.729279,46.655545,villa
24.735465,46.657541,villa
24.735519,46.657667,villa
24.73564,46.657602,villa
24.735955,46.657291,villa
24.736008,46.657417,villa
24.735762,46.657541,villa
24.735886,46.657479,villa
24.735833,46.657353,villa
24.735711,46.657415,villa
24.735587,46.657479,villa
24.73573,46.655985,villa
24.735375,46.652415,villa
24.736215,46.651991,villa
24.735808,46.652198,villa
24.736071,46.652064,villa
24.73594,46.652131,villa
24.735657,46.652273,villa
24.735243,46.652482,villa
24.735504,46.652351,villa
24.72964,46.649491,villa
24.729567,46.648995,villa
24.72953,46.649231,villa
24.729642,46.649175,villa
24.729455,46.649052,villa
24.735097,46.658244,other
24.735616,46.658721,villa
24.73556,46.658587,villa
24.735499,46.658445,villa
24.735684,46.65889,villa
24.735426,46.658268,villa
24.735341,46.658061,villa
24.735336,46.658812,other
24.735226,46.658555,other
24.736459,46.655776,villa
24.736244,46.655883,villa
24.736512,46.654488,villa
24.736325,46.654582,villa
24.73643,46.65429,villa
24.736242,46.654384,villa
24.734198,46.650468,villa
24.734313,46.650739,other
24.729752,46.649435,villa
24.730317,46.648499,villa
24.728807,46.655626,villa
24.728787,46.655923,villa
24.728588,46.655446,villa
24.727618,46.654564,villa
24.727296,46.654864,villa
24.727201,46.654639,villa
24.72791,46.654668,other
24.73421,46.654148,villa
24.73441,46.653756,villa
24.735075,46.653703,villa
24.734888,46.653799,villa
24.7347,46.653896,villa
24.734512,46.653992,villa
24.734108,46.653909,villa
24.733959,46.654129,other
24.728668,46.649462,villa
24.72753,46.651514,other
24.727284,46.65164,other
24.727123,46.650554,villa
24.727435,46.651291,villa
24.726989,46.650296,villa
24.727199,46.650733,villa
24.72736,46.651112,villa
24.727279,46.650924,villa
24.726953,46.650859,villa
24.726877,46.65068,villa
24.727189,46.651415,villa
24.727114,46.651235,villa
24.727033,46.651047,villa
24.728122,46.658675,villa
24.728288,46.65889,villa
24.729182,46.658801,villa
24.729041,46.658871,villa
24.728924,46.658933,villa
24.729508,46.658632,villa
24.729608,46.658863,villa
24.729345,46.658716,villa
24.727949,46.655752,villa
24.728344,46.657219,apartment
24.727679,46.656567,villa
24.727601,46.656387,villa
24.727881,46.656463,apartment
24.727935,46.657428,apartment
24.727443,46.656012,villa
24.72773,46.656103,apartment
24.727708,46.657543,apartment
24.728273,46.655827,apartment
24.735445,46.652809,villa
24.727026,46.656251,other
24.726989,46.655832,other
24.727014,46.656106,villa
24.727136,46.656047,villa
24.731696,46.655851,other
24.727496,46.655674,villa
24.728005,46.655416,villa
24.727749,46.655545,villa
24.727369,46.655738,villa
24.735601,46.649762,villa
24.735397,46.649864,villa
24.734076,46.649183,other
24.730113,46.648604,villa
24.729976,46.648284,villa
24.733068,46.650991,other
24.730035,46.648421,villa
24.735938,46.654974,other
24.735796,46.648985,villa
24.731465,46.64918,villa
24.729097,46.648577,other
24.728091,46.653751,villa
24.727304,46.656597,villa
24.734062,46.649752,villa
24.73392,46.653579,villa
24.728617,46.655242,villa
24.734176,46.650023,villa
24.729277,46.655272,villa
24.73605,46.651672,villa
24.727194,46.656326,villa
24.734222,46.655824,other
24.729231,46.656076,villa
24.735263,46.649473,villa
24.728281,46.652893,villa
24.728095,46.652984,villa
24.727903,46.6533,villa
24.733796,46.652112,villa
24.728186,46.653976,villa
24.729092,46.655366,villa
24.727613,46.653147,villa
24.729231,46.655162,villa
24.728,46.654067,villa
24.729099,46.648604,other
24.735774,46.654569,other
24.734739,46.649411,villa
24.727416,46.656868,villa
24.735031,46.649741,other
24.734737,46.653161,other
24.733548,46.648507,villa
24.728614,46.656919,apartment
24.72746,46.656972,villa
24.728527,46.655033,villa
24.728999,46.655143,villa
24.72734,46.656688,villa
24.727157,46.656227,villa
24.729379,46.648778,other
24.729569,46.656881,other
24.729199,46.657066,other
24.734905,46.649652,villa
24.735148,46.649204,villa
24.733616,46.64866,other
24.727798,46.653053,villa
24.727145,46.649392,villa
24.733277,46.648808,other
24.729153,46.650639,other
24.732191,46.650908,other
24.734666,46.653622,villa
24.734269,46.64965,villa
24.729046,46.655253,villa
24.728955,46.65631,villa
24.734775,46.653568,villa
24.732676,46.650049,other
24.727996,46.653526,villa
24.730417,46.649001,other
24.7288,46.649395,villa
24.729201,46.649277,villa
24.72877,46.654499,villa
24.729937,46.656693,other
24.728909,46.654239,other
24.73393,46.650146,villa
24.727813,46.653619,villa
24.734585,46.649816,villa
24.734885,46.653512,villa
24.736101,46.655374,other
24.729182,46.655049,villa
24.734559,46.653678,villa
24.727905,46.653842,villa
24.729504,46.655843,villa
24.729669,46.648389,villa
24.733652,46.649958,other
24.733643,46.650291,other
24.734763,46.649725,villa
24.728434,46.653534,villa
24.727231,46.656417,villa
24.727379,46.656776,villa
24.733901,46.65172,other
24.727372,46.649634,villa
24.727267,46.656505,villa
24.734473,46.649545,villa
24.735031,46.651144,other
24.729572,46.656001,villa
24.728256,46.658142,villa
24.735002,46.65345,villa
24.727718,46.653394,villa
24.731976,46.649266,other
24.733287,46.649553,other
24.734381,46.649918,villa
24.727391,46.649266,villa
24.734425,46.650355,villa
24.733769,46.650685,other
24.72889,46.656154,villa
24.728312,46.64928,villa
24.72868,46.649092,villa
24.735786,46.651109,villa
24.734388,46.654829,villa
24.727876,46.655481,villa
24.727313,46.655604,villa
24.732371,46.649076,other
24.728351,46.656007,apartment
24.727462,46.652769,villa
24.73584,46.656245,villa
24.736184,46.656449,villa
24.730836,46.649784,other
24.735762,46.656728,villa
24.727177,46.653338,villa
24.727272,46.653563,villa
24.730544,46.658834,villa
24.730217,46.658767,villa
24.727214,46.654247,villa
24.729937,46.657613,villa
24.731367,46.648327,villa
24.734108,46.650843,other
24.735716,46.650033,other
24.735304,46.65024,other
24.730415,46.658005,villa
24.730139,46.65859,villa
24.727284,46.653939,villa
24.734395,46.651468,other
24.727408,46.650079,villa
24.736154,46.652437,villa
24.731667,46.649078,villa
24.73183,46.648496,villa
24.733565,46.652935,villa
24.736247,46.656591,villa
24.73519,46.651846,villa
24.733952,46.652737,villa
24.733862,46.65252,villa
24.727309,46.655264,villa
24.7346,46.652863,villa
24.732839,46.65256,other
24.729564,46.65043,other
24.728434,46.649218,villa
24.728558,46.649156,villa
24.736449,46.648893,villa
24.735265,46.648604,other
24.734944,46.651538,villa
24.735238,46.653209,villa
24.736359,46.656862,villa
24.736213,46.65389,villa
24.736393,46.650849,villa
24.736179,46.656787,villa
24.735933,46.653869,villa
24.734598,46.657063,other
24.735392,46.653566,villa
24.727623,46.65561,villa
24.727947,46.655282,villa
24.734724,46.654328,villa
24.735872,46.656674,villa
24.733669,46.652619,villa
24.727728,46.650133,villa
24.73536,46.651326,villa
24.73594,46.65694,villa
24.736398,46.658265,villa
24.734417,46.656632,other
24.733226,46.652064,other
24.727121,46.654022,villa
24.735533,46.653855,villa
24.734853,46.648808,other
24.728139,46.657324,apartment
24.72851,46.656382,apartment
24.735051,46.654491,villa
24.735438,46.655435,villa
24.735903,46.658514,villa
24.727849,46.658016,villa
24.73612,46.657688,villa
24.736215,46.651157,villa
24.734174,46.653448,villa
24.728812,46.649827,villa
24.729879,46.649918,villa
24.73468,46.6565,villa
24.735443,46.650932,other
24.736347,46.65234,villa
24.728529,46.649532,villa
24.729353,46.649636,villa
24.72811,46.649298,villa
24.735484,46.657168,villa
24.73328,46.653906,other
24.730366,46.650023,other
24.72697,46.652713,other
24.728176,46.650232,villa
24.728977,46.657452,villa
24.736259,46.648451,villa
24.734456,46.654464,villa
24.734566,46.655248,villa
24.736123,46.650546,other
24.730232,46.658096,villa
24.730644,46.658547,villa
24.727961,46.658289,villa
24.732171,46.649172,other
24.728736,46.650851,other
24.730003,46.650208,other
24.727667,46.652665,villa
24.734936,46.65422,villa
24.734352,46.653357,villa
24.72754,46.652375,other
24.734354,46.652273,villa
24.730729,46.658745,villa
24.734023,46.652005,villa
24.736534,46.65507,villa
24.734761,46.650186,villa
24.733881,46.650956,other
24.734985,46.650071,villa
24.73376,46.652834,villa
24.736079,46.6508,villa
24.728551,46.657667,villa
24.72782,46.655347,villa
24.727567,46.655475,villa
24.731786,46.649357,other
24.734227,46.651903,villa
24.730308,46.658273,villa
24.728032,46.65595,villa
24.72782,46.65716,apartment
24.735906,46.652994,villa
24.735696,46.648392,other
24.730149,46.657898,villa
24.735935,46.657782,villa
24.727031,46.654338,villa
24.726936,46.654116,villa
24.728948,46.650744,other
24.727927,46.654947,villa
24.732958,46.648762,other
24.735061,46.648706,other
24.735238,46.651039,other
24.735596,46.65415,villa
24.736137,46.650975,villa
24.734106,46.651616,other
24.736493,46.658659,villa
24.72965,46.650033,villa
24.72944,46.650141,villa
24.7284,46.654687,villa
24.728636,46.654185,villa
24.728268,46.654373,villa
24.736191,46.653137,villa
24.727562,46.65407,villa
24.726911,46.656556,villa
24.727472,46.653845,villa
24.726958,46.65345,villa
24.727377,46.654164,villa
24.72972,46.658123,villa
24.734875,46.650457,other
24.733472,46.648325,villa
24.73049,46.658185,villa
24.734683,46.657273,other
24.726938,46.651846,other
24.735689,46.657906,villa
24.734944,46.657892,other
24.729031,46.650347,villa
24.727087,46.655376,villa
24.736296,46.657058,villa
24.735119,46.657552,villa
24.736262,46.652809,villa
24.72811,46.655282,villa
24.734856,46.657683,other
24.726941,46.648537,villa
24.733721,46.648424,villa
24.733808,46.648563,other
24.727876,46.65256,villa
24.730066,46.65841,villa
24.72752,46.648622,villa
24.73405,46.652426,villa
24.735034,46.657345,villa
24.734649,46.648909,other
24.735248,46.654982,villa
24.734873,46.655639,villa
24.7348,46.655129,villa
24.727762,46.656763,apartment
24.728427,46.656186,apartment
24.728268,46.656505,villa
24.72819,46.655628,apartment
24.733202,46.648641,villa
24.728756,46.657562,villa
24.735633,46.656795,villa
24.729236,46.650243,villa
24.728661,46.657938,villa
24.735804,46.658276,villa
24.736006,46.65323,villa
24.734771,46.657479,other
24.735348,46.657238,villa
24.736354,46.648673,villa
24.728997,46.649379,villa
24.726882,46.653762,villa
24.735604,46.653011,villa
24.729774,46.650323,other
24.733579,46.65223,villa
24.728346,46.657769,villa
24.728829,46.650452,villa
24.728081,46.652455,villa
24.735236,46.656996,villa
24.728373,46.648891,villa
24.733621,46.648263,villa
24.727647,46.655907,apartment
24.728025,46.657055,apartment
24.734771,46.65672,villa
24.727652,46.649956,villa
24.727313,46.648727,villa
24.73021,46.657557,villa
24.73003,46.658858,villa
24.729803,46.658319,villa
24.729087,46.657723,villa
24.733993,46.650572,villa
24.735192,46.649969,villa
24.735099,46.650342,other
24.734539,46.650626,other
24.736359,46.657206,villa
24.735365,46.656929,villa
24.733752,46.654711,other
24.734666,46.652112,villa
24.736456,46.65164,villa
24.727774,46.650926,villa
24.728144,46.651093,other
24.727698,46.650747,villa
24.72802,46.6508,villa
24.727942,46.650621,villa
24.727901,46.651219,other
24.72762,46.650567,villa
24.727866,46.650441,villa
24.727742,46.649127,villa
24.736064,46.658877,villa
24.729148,46.649738,villa
24.728139,46.657873,villa
24.728614,46.650556,villa
24.733109,46.648411,villa
24.732863,46.648537,other
24.732775,46.648314,other
24.729879,46.658501,villa
24.73623,46.658348,villa
24.72936,46.650535,other
24.736091,46.652901,villa
24.729954,46.658681,villa
24.736132,46.658109,villa
24.734739,46.65164,villa
24.734274,46.654558,villa
24.735153,46.651431,villa
24.736293,46.653526,villa
24.730568,46.658364,villa
24.735548,46.656076,villa
24.727482,46.650256,villa
24.733153,46.653303,other
24.729906,46.658029,villa
24.730383,46.658453,villa
24.735767,46.652635,villa
24.735565,46.651222,villa
24.734568,46.654408,villa
24.734919,46.652702,villa
24.731233,46.648601,villa
24.735494,46.656865,villa
24.727725,46.655052,villa
24.731521,46.648684,villa
24.728246,46.64976,villa
24.730476,46.649612,villa
24.735601,46.657109,villa
24.735755,46.657031,villa
24.735207,46.657761,villa
24.736303,46.656725,villa
24.735375,46.651753,villa
24.72838,46.650677,villa
24.735082,46.652163,villa
24.729988,46.658227,villa
24.73566,46.651608,villa
24.734841,46.652522,villa
24.736405,46.653796,villa
24.733472,46.652718,villa
24.732047,46.648885,villa
24.734946,46.657138,villa
24.732054,46.648384,other
24.735964,46.652533,villa
24.728186,46.65631,villa
24.727966,46.656661,apartment
24.727525,46.656208,villa
24.727806,46.656283,apartment
24.72811,46.65613,villa
24.728229,46.656951,apartment
24.728868,46.657833,villa
24.731314,46.648789,villa
24.728461,46.658037,villa
24.734617,46.651356,other
24.734822,46.651251,other
24.733677,46.651825,other
24.735667,46.650819,other
24.732249,46.648786,other
24.734508,46.656851,other
24.733704,46.653268,villa
24.730712,46.649491,villa
24.735667,46.653322,villa
24.736508,46.657919,villa
24.726914,46.654936,villa
24.734539,46.653263,villa
24.734622,46.654708,villa
24.73499,46.651951,villa
24.731855,46.648982,villa
24.736069,46.658431,villa
24.734442,46.652485,villa
24.727957,46.652166,other
24.736466,46.652705,villa
24.73414,46.65264,villa
24.730597,46.649905,other
24.727338,46.652479,other
24.73144,46.648496,villa
24.735957,46.651458,villa
24.736522,46.648317,villa
24.734052,46.653094,villa
24.73565,46.651873,villa
24.736503,46.656615,villa
24.734839,46.654598,villa
24.728505,46.650969,other
24.730244,46.64973,villa
24.730461,46.658638,villa
24.735511,46.650135,other
24.733516,46.649446,other
24.735467,46.651967,villa
24.736279,46.651401,villa
24.727988,46.649003,villa
24.727752,46.65227,other
24.735282,46.652061,villa
24.727026,46.653686,villa
24.727864,46.649422,villa
24.735908,46.655894,villa
24.729971,46.649116,villa
24.735489,46.65307,villa
24.736288,46.658761,villa
24.735843,46.651777,villa
24.736464,46.656358,villa
24.735253,46.653998,villa
24.736415,46.656996,villa
24.736237,46.656921,villa
24.736244,46.657627,villa
24.733662,46.654065,villa
24.736123,46.656653,villa
24.7284,46.650116,villa
24.734525,46.652681,villa
24.736469,46.651031,villa
24.731584,46.649454,other
24.735955,46.650629,other
24.735158,46.653024,villa
24.730332,46.657806,villa
24.729623,46.657876,villa
24.729723,46.65764,villa
24.729779,46.657774,villa
24.730154,46.657423,villa
24.727594,46.657273,apartment
24.734756,46.652324,villa
24.734232,46.653003,villa
24.735243,46.656387,villa
24.727106,46.648834,villa
24.727516,46.655159,villa
24.729796,46.648703,villa
24.730071,46.649349,villa
24.736335,46.650677,villa
24.736515,46.65341,villa
24.736101,46.653619,villa
24.7363,46.658024,villa
24.734515,46.651755,villa
24.733553,46.65381,villa
24.736291,46.650465,other
24.733384,46.654161,other
24.736062,46.656511,villa
24.735099,46.654075,villa
24.729884,46.648907,villa
24.728022,46.649875,villa
24.727089,46.653,villa
24.735311,46.653381,villa
24.73529,46.654306,villa
24.736452,46.654869,villa
24.731163,46.648432,villa
24.736054,46.649593,other
24.734858,46.656929,villa
24.733345,46.652351,villa
24.736478,46.657147,villa
24.733026,46.648915,other
24.735969,46.658193,villa
24.735657,46.656336,villa
24.73547,46.648502,other
24.736361,46.653048,villa
24.723079,46.649258,villa
24.724919,46.652592,villa
24.724648,46.651602,villa
24.72477,46.651541,villa
24.724012,46.651922,villa
24.724936,46.651458,villa
24.72486,46.651278,villa
24.724387,46.651514,villa
24.724633,46.65139,villa
24.724463,46.651694,villa
24.725077,46.651884,villa
24.724582,46.651991,villa
24.724422,46.652072,villa
24.724258,46.652155,villa
24.724192,46.652471,villa
24.724782,46.651889,villa
24.72468,46.652225,villa
24.724521,46.652305,villa
24.724356,46.652388,villa
24.724882,46.652123,villa
24.724095,46.652238,villa
24.724236,46.651809,villa
24.723937,46.651742,villa
24.724163,46.651629,villa
24.726159,46.64991,villa
24.726061,46.650293,villa
24.725874,46.650411,villa
24.725666,46.650513,villa
24.726283,46.650205,villa
24.725749,46.650114,villa
24.725954,46.650012,villa
24.725542,46.650218,villa
24.726176,46.650385,villa
24.725035,46.654424,villa
24.725435,46.654684,villa
24.725369,46.654531,villa
24.725511,46.654864,villa
24.725272,46.654985,villa
24.725121,46.654625,villa
24.725196,46.654805,villa
24.725596,46.655068,villa
24.725284,46.65433,villa
24.725357,46.655186,villa
24.722024,46.64899,other
24.722918,46.650988,other
24.722165,46.648384,villa
24.723245,46.650822,villa
24.722448,46.649052,villa
24.722536,46.649258,villa
24.722251,46.648585,villa
24.722348,46.648818,villa
24.72265,46.65047,other
24.722536,46.6502,other
24.722762,46.650739,other
24.723091,46.650572,villa
24.722865,46.650033,villa
24.722977,46.650304,villa
24.722528,46.649714,other
24.725498,46.649636,villa
24.725294,46.649738,villa
24.724882,46.649942,villa
24.724753,46.649626,villa
24.724546,46.649728,villa
24.724677,46.650044,villa
24.725087,46.64984,villa
24.724368,46.650197,villa
24.725883,46.649065,villa
24.725574,46.649218,villa
24.72506,46.649473,villa
24.724239,46.64988,villa
24.726012,46.649382,villa
24.725705,46.649534,villa
24.725369,46.64932,villa
24.726488,46.649784,villa
24.725857,46.656433,villa
24.725761,46.656208,villa
24.726042,46.656339,villa
24.726205,46.656256,villa
24.726383,46.656168,villa
24.725947,46.656114,villa
24.72611,46.656031,villa
24.726288,46.655942,villa
24.724154,46.651256,villa
24.723834,46.651093,villa
24.724039,46.650988,villa
24.723949,46.651361,villa
24.726488,46.651281,villa
24.724577,46.650851,villa
24.726173,46.651071,villa
24.725969,46.651176,villa
24.726373,46.651015,villa
24.724253,46.650897,villa
24.724314,46.651192,villa
24.726473,46.656776,villa
24.72638,46.656551,villa
24.726461,46.656511,villa
24.726044,46.656994,villa
24.726392,46.656817,villa
24.726134,46.656677,villa
24.72631,46.65686,villa
24.726556,46.656733,villa
24.726297,46.656594,villa
24.726229,46.6569,villa
24.726215,46.656634,villa
24.726146,46.656943,villa
24.725949,46.656771,villa
24.726051,46.656717,villa
24.726556,46.656463,villa
24.726034,46.655661,villa
24.724422,46.651138,villa
24.726246,46.650656,villa
24.723089,46.648577,villa
24.724251,46.648346,villa
24.725116,46.656374,other
24.725235,46.648413,villa
24.723847,46.652619,villa
24.725031,46.648518,villa
24.725579,46.65415,villa
24.726017,46.654612,villa
24.723323,46.652182,other
24.723544,46.651916,villa
24.725223,46.651179,villa
24.724417,46.648832,villa
24.725813,46.654714,villa
24.724797,46.652656,villa
24.723181,46.648794,villa
24.725087,46.650505,villa
24.7259,46.650833,villa
24.725476,46.656465,villa
24.723727,46.652345,villa
24.72351,46.651838,villa
24.72574,46.651696,villa
24.723501,46.648397,villa
24.724519,46.654974,other
24.725452,46.65378,villa
24.723754,46.650151,villa
24.723564,46.649698,villa
24.725849,46.653308,other
24.723462,46.650162,villa
24.724977,46.65529,villa
24.726149,46.655189,villa
24.725491,46.65182,villa
24.724794,46.653158,other
24.725398,46.650886,villa
24.724789,46.65484,villa
24.724412,46.652914,villa
24.724826,46.648622,villa
24.725503,46.655518,villa
24.726227,46.655564,villa
24.724621,46.648727,villa
24.725939,46.653531,villa
24.725613,46.653448,other
24.7261,46.654813,villa
24.724044,46.653091,villa
24.725113,46.652906,other
24.724122,46.653279,villa
24.723688,46.652257,villa
24.725328,46.650717,villa
24.726595,46.653633,villa
24.726417,46.653724,villa
24.723659,46.649923,villa
24.723272,46.649709,villa
24.725662,46.65691,villa
24.724884,46.655068,villa
24.726251,46.653429,villa
24.725754,46.657136,villa
24.724422,46.654741,other
24.723469,46.64947,villa
24.725379,46.653587,other
24.725895,46.654918,villa
24.726444,46.655454,other
24.725635,46.655862,villa
24.725306,46.651377,villa
24.725737,46.654534,villa
24.726453,46.653324,villa
24.726451,46.654754,villa
24.7236,46.652048,villa
