latitude,longitude,name,category
24.552541,46.490893,Apartment,Apartments
24.548865,46.555416,Apartment,Apartments
24.549305,46.512704,Apartment,Apartments
24.553677,46.563347,Apartment,Apartments
24.549828,46.531795,Apartment,Apartments
24.557341,46.502226,Apartment,Apartments
24.55591,46.544951,Apartment,Apartments
24.580563,46.57143,Apartment,Apartments
24.579933,46.571764,Apartment,Apartments
24.586252,46.57218,Apartment,Apartments
24.586285,46.571747,Apartment,Apartments
24.54972,46.533076,Apartment,Apartments
24.553119,46.526055,Apartment,Apartments
24.55306,46.525047,Apartment,Apartments
24.546262,46.525905,Apartment,Apartments
24.548087,46.523375,Apartment,Apartments
24.545682,46.523249,Apartment,Apartments
24.543547,46.513835,Apartment,Apartments
24.547834,46.522924,Apartment,Apartments
24.550155,46.533706,Apartment,Apartments
24.550006,46.535826,Apartment,Apartments
24.549814,46.538415,Apartment,Apartments
24.550637,46.500321,Apartment,Apartments
24.546026,46.533693,Apartment,Apartments
24.554953,46.546802,Apartment,Apartments
24.547147,46.523235,Apartment,Apartments
24.547562,46.499965,Apartment,Apartments
24.544593,46.523405,Apartment,Apartments
24.544643,46.522816,Apartment,Apartments
24.588722,46.571951,Apartment,Apartments
24.590385,46.547464,Apartment,Apartments
24.58954,46.551544,Apartment,Apartments
24.546431,46.524077,Apartment,Apartments
24.556585,46.558385,Apartment,Apartments
24.551236,46.572492,Apartment,Apartments
24.546726,46.502938,Apartment,Apartments
24.555685,46.549559,Apartment,Apartments
24.586069,46.566458,Apartment,Apartments
24.586362,46.558471,Apartment,Apartments
24.58708,46.55893,Apartment,Apartments
24.58635,46.56294,Apartment,Apartments
24.584128,46.551039,Apartment,Apartments
24.589881,46.560361,Apartment,Apartments
24.584307,46.532336,Apartment,Apartments
24.5559,46.56226,Apartment,Apartments
24.557083,46.563611,Apartment,Apartments
24.558585,46.5583,Apartment,Apartments
24.557217,46.570609,Apartment,Apartments
24.551103,46.56079,Apartment,Apartments
24.550926,46.572285,Apartment,Apartments
24.554405,46.568922,Apartment,Apartments
24.550473,46.584066,Apartment,Apartments
24.551236,46.562224,Apartment,Apartments
24.551087,46.567416,Apartment,Apartments
24.556504,46.572723,Apartment,Apartments
24.552744,46.52654,Apartment,Apartments
24.541747,46.516468,Apartment,Apartments
24.543736,46.512088,Apartment,Apartments
24.556962,46.547301,Apartment,Apartments
24.552402,46.527569,Apartment,Apartments
24.555896,46.504903,Apartment,Apartments
24.56051,46.570834,Apartment,Apartments
24.559843,46.575703,Apartment,Apartments
24.54686,46.530513,Apartment,Apartments
24.556923,46.557787,Apartment,Apartments
24.55285,46.557534,Apartment,Apartments
24.556713,46.555365,Apartment,Apartments
24.557435,46.568742,Apartment,Apartments
24.550307,46.556095,Apartment,Apartments
24.549366,46.495999,Apartment,Apartments
24.551103,46.555757,Apartment,Apartments
24.552663,46.508304,Apartment,Apartments
24.550859,46.528132,Apartment,Apartments
24.557038,46.553427,Apartment,Apartments
24.558711,46.56305,Apartment,Apartments
24.553407,46.493892,Apartment,Apartments
24.550501,46.52963,Apartment,Apartments
24.548008,46.499852,Apartment,Apartments
24.553875,46.498424,Apartment,Apartments
24.553606,46.576852,Apartment,Apartments
24.551183,46.528275,Apartment,Apartments
24.54837,46.528481,Apartment,Apartments
24.557025,46.54852,Apartment,Apartments
24.589704,46.545155,Apartment,Apartments
24.589561,46.571356,Apartment,Apartments
24.549997,46.536429,Apartment,Apartments
24.584253,46.531289,Apartment,Apartments
24.58631,46.543121,Apartment,Apartments
24.546079,46.522812,Apartment,Apartments
24.55797,46.557055,Apartment,Apartments
24.555867,46.555376,Apartment,Apartments
24.587181,46.547223,Apartment,Apartments
24.587146,46.563212,Apartment,Apartments
24.55295,46.556255,Apartment,Apartments
24.551418,46.566654,Apartment,Apartments
24.553091,46.545925,Apartment,Apartments
24.548376,46.567194,Apartment,Apartments
24.55144,46.551335,Apartment,Apartments
24.550413,46.575138,Apartment,Apartments
24.548347,46.568598,Apartment,Apartments
24.555128,46.548113,Apartment,Apartments
24.556098,46.504821,Apartment,Apartments
24.556813,46.553406,Apartment,Apartments
24.558122,46.565078,Apartment,Apartments
24.550582,46.571228,Apartment,Apartments
24.550399,46.560517,Apartment,Apartments
24.558377,46.572135,Apartment,Apartments
24.552995,46.547155,Apartment,Apartments
24.551306,46.550148,Apartment,Apartments
24.551029,46.571893,Apartment,Apartments
24.54825,46.570215,Apartment,Apartments
24.558765,46.575707,Apartment,Apartments
24.580381,46.570977,Apartment,Apartments
24.554231,46.504201,Apartment,Apartments
24.552954,46.491843,Apartment,Apartments
24.548489,46.566442,Apartment,Apartments
24.54938,46.548416,Apartment,Apartments
24.549781,46.530899,Apartment,Apartments
24.552645,46.550919,Apartment,Apartments
24.558564,46.569029,Apartment,Apartments
24.553075,46.571444,Apartment,Apartments
24.549578,46.532111,Apartment,Apartments
24.555121,46.557586,Apartment,Apartments
24.554929,46.547573,Apartment,Apartments
24.548484,46.515652,Apartment,Apartments
24.590406,46.563305,Apartment,Apartments
24.589753,46.558304,Apartment,Apartments
24.546512,46.503217,Apartment,Apartments
24.55187,46.496251,Apartment,Apartments
24.544957,46.519571,Apartment,Apartments
24.593091,46.561714,Apartment,Apartments
24.593068,46.555733,Apartment,Apartments
24.586366,46.560947,Apartment,Apartments
24.587171,46.550041,Apartment,Apartments
24.587186,46.549845,Apartment,Apartments
24.545271,46.508469,Apartment,Apartments
24.556025,46.56776,Apartment,Apartments
24.556409,46.545369,Apartment,Apartments
24.555133,46.567715,Apartment,Apartments
24.547238,46.576366,Apartment,Apartments
24.551711,46.546108,Apartment,Apartments
24.554672,46.577044,Apartment,Apartments
24.549233,46.56982,Apartment,Apartments
24.559221,46.562087,Apartment,Apartments
24.554644,46.560597,Apartment,Apartments
24.550409,46.564366,Apartment,Apartments
24.554221,46.561941,Apartment,Apartments
24.551246,46.488818,Apartment,Apartments
24.552182,46.554589,Apartment,Apartments
24.545848,46.516658,Apartment,Apartments
24.551319,46.576552,Apartment,Apartments
24.550178,46.514928,Apartment,Apartments
24.578344,46.557243,Apartment,Apartments
24.555425,46.57128,Apartment,Apartments
24.555068,46.545327,Apartment,Apartments
24.555705,46.558093,Apartment,Apartments
24.54749,46.53015,Apartment,Apartments
24.541282,46.520487,Apartment,Apartments
24.546242,46.526153,Apartment,Apartments
24.54244,46.513688,Apartment,Apartments
24.550791,46.534293,Apartment,Apartments
24.581073,46.57448,Apartment,Apartments
24.552055,46.548025,Apartment,Apartments
24.549804,46.539336,Apartment,Apartments
24.548915,46.517908,Apartment,Apartments
24.552466,46.553328,Apartment,Apartments
24.542171,46.521019,Apartment,Apartments
24.558224,46.550714,Apartment,Apartments
24.542041,46.520998,Apartment,Apartments
24.541804,46.521267,Apartment,Apartments
24.55181,46.568325,Apartment,Apartments
24.55175,46.554549,Apartment,Apartments
24.552321,46.558466,Apartment,Apartments
24.590047,46.570668,Apartment,Apartments
24.551848,46.561107,Apartment,Apartments
24.58898,46.565847,Apartment,Apartments
24.589448,46.546342,Apartment,Apartments
24.590196,46.549829,Apartment,Apartments
