Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
Unnamed,leisure,swimming_pool,24.6467733,46.6363345,,,,,,
Unnamed,leisure,swimming_pool,24.6536465,46.6552456,,,,,,
Unnamed,leisure,swimming_pool,24.7440404,46.5989158,,,,,,
Unnamed,leisure,swimming_pool,24.8099494,46.7213962,,,,,,
Unnamed,leisure,pitch,24.8093615,46.7201168,,,,,,
Unnamed,leisure,swimming_pool,24.7887415,46.8482164,,,,,,
Unnamed,leisure,fitness_station,24.7425198,46.869805,,,,,,
Unnamed,leisure,fitness_station,24.7422432,46.8696533,,,,,,
Unnamed,leisure,fitness_station,24.742182,46.869708,,,,,,
Unnamed,leisure,fitness_station,24.7425477,46.8699563,,,,,,
Unnamed,leisure,fitness_station,24.7421043,46.870018,,,,,,
Unnamed,leisure,fitness_station,24.7424551,46.8696962,,,,,,
Unnamed,leisure,fitness_station,24.7423479,46.8696586,,,,,,
Unnamed,leisure,fitness_station,24.7421189,46.8698571,,,,,,
Unnamed,leisure,fitness_station,24.7421146,46.8701308,,,,,,
Unnamed,leisure,fitness_station,24.7425985,46.8705625,,,,,,
Unnamed,leisure,fitness_station,24.7426125,46.8707199,,,,,,
Unnamed,leisure,fitness_station,24.7426207,46.8708173,,,,,,
Unnamed,leisure,fitness_station,24.7426061,46.8709461,,,,,,
Unnamed,leisure,fitness_station,24.7425671,46.8710373,,,,,,
Unnamed,leisure,fitness_station,24.7421823,46.8708763,,,,,,
Unnamed,leisure,fitness_station,24.7421596,46.8706272,,,,,,
Unnamed,leisure,fitness_station,24.7421385,46.8703943,,,,,,
Unnamed,leisure,fitness_station,24.7421241,46.870236,,,,,,
Unnamed,leisure,fitness_station,24.7421728,46.8707727,,,,,,
Unnamed,leisure,fitness_station,24.7422334,46.8710212,,,,,,
Unnamed,leisure,fitness_station,24.7424892,46.8710963,,,,,,
Unnamed,leisure,fitness_station,24.7423674,46.871099,,,,,,
Unnamed,leisure,fitness_station,24.7425802,46.87034,,,,,,
Unnamed,leisure,fitness_station,24.7425677,46.8701925,,,,,,
Unnamed,leisure,fitness_station,24.7425586,46.8700854,,,,,,
Unnamed,leisure,fitness_station,24.7422979,46.8710673,,,,,,
Unnamed,leisure,pitch,24.6670293,46.8678566,,,,,,
Unnamed,leisure,pitch,24.6764601,46.874783,,,,,,
Unnamed,leisure,pitch,24.6797858,46.7133214,,,,,,
Unnamed,leisure,playground,24.6783598,46.7136774,,,,,,
Unnamed,leisure,pitch,24.6144266,46.745328,,,,,,
Unnamed,leisure,park,24.6175478,46.7548874,,,,,,
Unnamed,leisure,swimming_pool,24.5998463,46.7389624,,,,,,
Unnamed,leisure,playground,24.5880184,46.7736582,,,,,,
Unnamed,leisure,playground,24.5547,46.8109538,,,,,,
Unnamed,leisure,playground,24.5560319,46.8064143,,,,,,
Unnamed,leisure,pitch,24.4174179,46.8702802,,,,,,
Unnamed,leisure,pitch,24.4140958,46.8737309,,,,,,
Unnamed,leisure,pitch,24.4201406,46.8660852,,,,,,
Unnamed,leisure,swimming_pool,24.4379359,46.4763054,,,,,,
Unnamed,leisure,swimming_pool,24.4344013,46.4904861,,,,,,
Unnamed,leisure,playground,24.4011317,46.8356555,,,,,,
Unnamed,leisure,playground,24.4007034,46.8358527,,,,,,
Unnamed,leisure,playground,24.4012492,46.8358338,,,,,,
Unnamed,leisure,playground,24.4005134,46.8358072,,,,,,
Unnamed,leisure,playground,24.6226807,46.7202696,,,,,,
Unnamed,leisure,playground,24.603562,46.7314954,,,,,,
Unnamed,leisure,swimming_pool,24.6881319,46.7008333,,,,,,
Unnamed,leisure,playground,24.7234587,46.7882173,,,,,,
Unnamed,leisure,playground,24.7232658,46.7883766,,,,,,
Unnamed,leisure,playground,24.7266155,46.7888113,,,,,,
Unnamed,leisure,playground,24.709738,46.8129825,,,,,,
Unnamed,leisure,pitch,24.7114402,46.8151143,,,,,,
Unnamed,leisure,pitch,24.707239,46.7923107,,,,,,
Unnamed,leisure,swimming_pool,24.7060749,46.7971877,,,,,,
Unnamed,leisure,playground,24.7149378,46.7887899,,,,,,
Unnamed,leisure,swimming_pool,24.7121527,46.7868094,,,,,,
Unnamed,leisure,playground,24.7012289,46.792871,,,,,,
Unnamed,leisure,stadium,24.7039789,46.8004574,,,,,,
Unnamed,leisure,playground,24.6905977,46.7816958,,,,,,
Unnamed,leisure,swimming_pool,24.6893776,46.7769391,,,,,,
Unnamed,leisure,swimming_pool,24.7002545,46.7443587,,,,,,
Unnamed,leisure,pitch,24.6748392,46.7486701,,,,,,
Unnamed,leisure,pitch,24.8012385,46.7582824,,,,,,
Unnamed,leisure,pitch,24.7527631,46.7292883,,,,,,
Unnamed,leisure,playground,24.613292,46.6856664,,,,,,
Unnamed,leisure,playground,24.6125229,46.685124,,,,,,
Unnamed,leisure,playground,24.6127643,46.6837774,,,,,,
Unnamed,leisure,swimming_pool,24.7204836,46.6629899,,,,,,
Unnamed,leisure,swimming_pool,24.7233634,46.6574807,,,,,,
بودي ماسترز,leisure,fitness_centre,24.7195706,46.670646,,,,,,
Al-Rajhi Bank Operations Center Gym,leisure,fitness_centre,24.7522565,46.6308187,,,,,,
Unnamed,leisure,resort,24.6531542,46.5856036,,,,,,
Unnamed,leisure,playground,24.6879935,46.6244329,,,,,,
PSU Summing Pool,leisure,swimming_pool,24.7351974,46.697973,,,,,,
PSU Kindergarden Play ground,leisure,playground,24.7346274,46.6970769,,,,,,
Unnamed,leisure,playground,24.8585321,46.5932578,,,,,,
hardrock swimming pool,leisure,swimming_pool,24.8613934,46.5874598,,,,,,
Unnamed,leisure,fitness_station,24.7908799,46.743075,,,,,,
Unnamed,leisure,fitness_station,24.7908032,46.7428658,,,,,,
Unnamed,leisure,swimming_pool,24.6739715,46.6243643,,,,,,
حديقة النهضة,leisure,park,24.6956092,46.7511414,,,,,,
منتجع النخلة,leisure,resort,24.86144,46.79699,,,,,,
منتجع انترلاكن,leisure,resort,24.9021801,46.8165863,,,,,,
ملعب الجامعة,leisure,pitch,24.78881,46.86299,,,,,,
مضمار مشي السويدي,leisure,track,24.5983796,46.6940188,,,,,,
Unnamed,leisure,dance,24.825,46.8012,,,,,,
قلب الأبطال,leisure,fitness_centre,24.8180248,46.6437521,,,,,,
وقت اللياقة أصفر,leisure,fitness_centre,24.8019348,46.6484867,,,,,,
جوي زوون,leisure,playground,24.7984554,46.6429077,,,,,,
Unnamed,leisure,park,24.7108524,46.677242,,,,,,
Unnamed,leisure,pitch,24.825624,46.6866392,,,,,,
Unnamed,leisure,swimming_pool,24.868242,46.5946872,,,,,,
Unnamed,leisure,swimming_pool,24.867131,46.5952818,,,,,,
Diriyyah Park حديقة الدرعية,leisure,park,24.7379379,46.5732065,,,,,,
حديقة منتزه البجيري,leisure,park,24.7387948,46.573269,,,,,,
حديقة لبن,leisure,park,24.6368017,46.5542958,,شارع حلب,,,24/7,
Unnamed,leisure,swimming_pool,24.8075292,46.5254633,,,,,,
Unnamed,leisure,swimming_pool,24.8059055,46.5239538,,,,,,
Unnamed,leisure,pitch,24.8083104,46.5215562,,,,,,
Unnamed,leisure,pitch,24.8088544,46.523341,,,,,,
Unnamed,leisure,swimming_pool,24.8086639,46.5167061,,,,,,
Unnamed,leisure,swimming_pool,24.9029646,46.4262088,,,,,,
Unnamed,leisure,swimming_pool,24.9038915,46.4258285,,,,,,
Unnamed,leisure,playground,24.5988151,46.5965632,,,,,,
Unnamed,leisure,park,24.5877477,46.5598331,,,,,,
Unnamed,leisure,pitch,24.5620085,46.5021702,,,,,,
Unnamed,leisure,park,24.5662044,46.5015408,,,,,,
Unnamed,leisure,park,24.564435,46.501362,,,,,,
Unnamed,leisure,park,24.5601025,46.4973851,,,,,,
Unnamed,leisure,pitch,24.4282445,46.5885497,,,,,,
Unnamed,leisure,playground,24.7808584,46.846741,,,,,,
Unnamed,leisure,playground,24.7725817,46.8540346,,,,,,
Unnamed,leisure,playground,24.7724388,46.8551147,,,,,,
Unnamed,leisure,playground,24.7715686,46.8551719,,,,,,
Unnamed,leisure,playground,24.7679235,46.8577757,,,,,,
Unnamed,leisure,playground,24.7672075,46.8565997,,,,,,
Unnamed,leisure,playground,24.7679644,46.85605,,,,,,
Unnamed,leisure,playground,24.7686354,46.8571944,,,,,,
Unnamed,leisure,swimming_pool,24.9001686,46.8109244,,,,,,
Unnamed,leisure,swimming_pool,24.9279965,46.8230004,,,,,,
Unnamed,leisure,swimming_pool,24.8319466,46.7376703,,,,,,
Unnamed,leisure,swimming_pool,24.7577228,46.4230514,,,,,,
شايهات ناول NAOLNWL,leisure,resort,24.7015594,46.8361712,,شارع شبه الجزيرة,,,24/7,
Ouch and Spin,leisure,fitness_centre,24.7100837,46.6634222,,,+966557885509,https://ouchandspin.com/,Sa-Th 16:00-20:00,
Unnamed,leisure,pitch,24.5041437,46.5058433,,,,,,
Unnamed,leisure,pitch,24.5038149,46.5045255,,,,,,
Unnamed,leisure,pitch,24.5042373,46.5061112,,,,,,
Unnamed,leisure,pitch,24.6634568,46.9265632,,,,,,
Unnamed,leisure,fitness_station,24.6663726,46.9293836,,,,,,
Unnamed,leisure,fitness_station,24.6661974,46.9295886,,,,,,
Unnamed,leisure,fitness_station,24.6670833,46.9301178,,,,,,
Unnamed,leisure,fitness_station,24.6668495,46.9298106,,,,,,
Unnamed,leisure,fitness_station,24.66648,46.9301506,,,,,,
Unnamed,leisure,fitness_station,24.6667254,46.9304581,,,,,,
Unnamed,leisure,pitch,24.8847808,46.9238644,,,,,,
Unnamed,leisure,playground,24.7823053,46.8495353,,,,,,
Unnamed,leisure,playground,24.7819207,46.8475209,,,,,,
Unnamed,leisure,playground,24.77776,46.8478925,,,,,,
Unnamed,leisure,playground,24.7784945,46.8467284,,,,,,
Unnamed,leisure,swimming_pool,24.804864,46.8451386,,,,,,
Unnamed,leisure,pitch,24.9835288,46.9356559,,,,,,
Unnamed,leisure,pitch,24.9842259,46.9358685,,,,,,
Unnamed,leisure,playground,24.9878111,46.9150682,,,,,,
Unnamed,leisure,playground,24.9886523,46.91629,,,,,,
Unnamed,leisure,playground,24.9878254,46.9169857,,,,,,
Unnamed,leisure,playground,24.9869863,46.915749,,,,,,
Unnamed,leisure,playground,24.9908331,46.9195295,,,,,,
Unnamed,leisure,playground,24.9898482,46.9181093,,,,,,
بودي ماسترز,leisure,fitness_centre,24.7967415,46.6362771,,,,,24/7,
Utopia Resorts - شاليهات يوتوبيا,leisure,resort,24.8578603,46.6148531,,,,,,
Utopia Resorts,leisure,resort,24.8579167,46.6152477,,"Al Aarid, Riyadh 13334, 13334",+966505602997,https://instagram.com/utopia_resorts?igshid=hhtbc4ntmxba,,
الاتحاد السعودي للرياضات اللاسلكية والتحكم عن بعد والروبوت,leisure,pitch,24.9413867,46.5829191,الاتحاد السعودي للرياضات اللاسلكية والتحكم عن بعد والروبوت,,,http://www.tahakoom.gov.sa/,,
Unnamed,leisure,swimming_pool,24.7748699,46.5111115,,,,,,
Unnamed,leisure,swimming_pool,24.7748007,46.510145,,,,,,
Unnamed,leisure,swimming_pool,24.774893,46.5086951,,,,,,
Unnamed,leisure,swimming_pool,24.7813347,46.5260234,,,,,,
Vitality Club,leisure,fitness_centre,24.7940125,46.6551284,نادي ڨيتاليتي,,,https://www.vitalityclub.co,,
Padel Me,leisure,pitch,24.8140623,46.471187,,,,,,
Rebel,leisure,fitness_centre,24.7884164,46.6469279,,,,,,
Round ladies,leisure,fitness_centre,24.8185482,46.644459,راوند سيدات,,,,,
Unnamed,leisure,playground,24.8555648,46.5837098,,,,,,
Unnamed,leisure,playground,24.8656466,46.5714112,,,,,,
Unnamed,leisure,playground,24.866188,46.5723139,,,,,,
Unnamed,leisure,playground,24.8670625,46.5716675,,,,,,
Unnamed,leisure,playground,24.8664934,46.5707686,,,,,,
Unnamed,leisure,pitch,24.8611577,46.7406336,,,,,,
Dorat Najd Resort,leisure,resort,24.8088858,46.5188892,,,,,,
Unnamed,leisure,pitch,24.5216928,46.9553652,,,,,,
Unnamed,leisure,pitch,24.522165,46.9537668,,,,,,
Unnamed,leisure,pitch,24.5226414,46.9549702,,,,,,
Unnamed,leisure,pitch,24.5231219,46.9561781,,,,,,
Unnamed,leisure,pitch,24.5225703,46.9572024,,,,,,
Unnamed,leisure,pitch,24.5240914,46.9547268,,,,,,
Unnamed,leisure,pitch,24.5249096,46.9536869,,,,,,
Unnamed,leisure,pitch,24.5259167,46.9529613,,,,,,
Unnamed,leisure,pitch,24.5268944,46.9522723,,,,,,
Unnamed,leisure,pitch,24.5251007,46.9560736,,,,,,
Unnamed,leisure,outdoor_seating,24.7314615,46.6485802,,,,,,
Unnamed,leisure,outdoor_seating,24.7314228,46.6484844,,,,,,
Unnamed,leisure,outdoor_seating,24.7313796,46.6483835,,,,,,
Unnamed,leisure,outdoor_seating,24.7315531,46.6482933,,,,,,
Unnamed,leisure,outdoor_seating,24.7315976,46.6484041,,,,,,
Unnamed,leisure,outdoor_seating,24.7316376,46.6484936,,,,,,
Unnamed,leisure,outdoor_seating,24.73164,46.6487383,,,,,,
Unnamed,leisure,outdoor_seating,24.7313795,46.6481563,,,,,,
Unnamed,leisure,outdoor_seating,24.7312987,46.648622,,,,,,
Unnamed,leisure,outdoor_seating,24.7315053,46.6491705,,,,,,
Unnamed,leisure,outdoor_seating,24.7310917,46.6481152,,,,,,
Unnamed,leisure,outdoor_seating,24.7315716,46.647949,,,,,,
Unnamed,leisure,outdoor_seating,24.7317686,46.6483832,,,,,,
Unnamed,leisure,outdoor_seating,24.7319527,46.6488237,,,,,,
Unnamed,leisure,outdoor_seating,24.732057,46.6490772,,,,,,
Unnamed,leisure,playground,24.7265983,46.6457658,,,,,,
Lucaland,leisure,dog_park,24.7688219,46.605399,,,,,,
Takenda,leisure,amusement_arcade,24.7677317,46.6055159,,,,,,
Bob's Famous,leisure,bowling_alley,24.7674008,46.6050895,,,,,,
Invisibilia,leisure,amusement_arcade,24.7666569,46.6048755,,,,,,
Merwas,leisure,amusement_arcade,24.7664728,46.6046261,,,,,,
Odyseey VR,leisure,amusement_arcade,24.7675686,46.6050343,,,,,,
Doos Karting,leisure,amusement_arcade,24.7695211,46.6042414,,,,,,
Garden,leisure,amusement_arcade,24.7706083,46.6043989,,,,,,
Firstaiment,leisure,sports_centre,24.7711812,46.604618,,,,,,
حديقة دوار الكويت,leisure,park,24.666211,46.72823,حديقة دوار الكويت,,,,,
Unnamed,leisure,stadium,24.6984845,46.6767664,,شاكر بن مكي,,,,
Unnamed,leisure,sports_centre,24.6857798,46.6754093,,طريق التخصصي,,,,
Unnamed,leisure,sports_centre,24.6908422,46.6735414,,الجهاد,,,,
Unnamed,leisure,sports_centre,24.6895211,46.6814447,,أبي عبدالله الموصلي,,,,
Unnamed,leisure,sports_centre,24.688957,46.6812569,,آجلي,,,,
Unnamed,leisure,sports_centre,24.6925719,46.67767,,التغلبي,,,,
Unnamed,leisure,sports_centre,24.6921145,46.6794544,,القعقاع بن عطية,,,,
بودي ماستر,leisure,fitness_centre,24.6860059,46.6753875,,طريق التخصصي,,,,
Unnamed,leisure,sports_centre,24.7070084,46.6674708,,ابن الخريف,,,,
Unnamed,leisure,sports_centre,24.6811967,46.6987564,,,,,,
Unnamed,leisure,sports_centre,24.6805909,46.6987056,,,,,,
Unnamed,leisure,sports_centre,24.6873019,46.6984864,,الحرة,,,,
Unnamed,leisure,sports_centre,24.6956849,46.6784856,,ابن شريح,,,,
Unnamed,leisure,sports_centre,24.6955944,46.6782912,,ابن شريح,,,,
Unnamed,leisure,sports_centre,24.6993341,46.6718469,,,,,,
Unnamed,leisure,swimming_pool,24.6890597,46.6796066,,,,,,
Unnamed,leisure,swimming_pool,24.8387011,46.6464247,,,,,,
Unnamed,leisure,swimming_pool,24.8465307,46.6691325,,,,,,
Unnamed,leisure,swimming_pool,24.8482767,46.6707154,,,,,,
Unnamed,leisure,sports_centre,24.7020423,46.7439017,,,,,,
Unnamed,leisure,sports_centre,24.701794,46.7434804,,,,,,
Unnamed,leisure,sports_centre,24.6972779,46.7407924,,,,,,
Unnamed,leisure,sports_centre,24.6973357,46.7404834,,,,,,
Unnamed,leisure,sports_centre,24.6972203,46.7425614,,,,,,
Unnamed,leisure,sports_centre,24.697712,46.743233,,,,,,
Unnamed,leisure,sports_centre,24.6984101,46.7403426,,,,,,
Unnamed,leisure,sports_centre,24.6982184,46.7445874,,,,,,
Unnamed,leisure,sports_centre,24.7009468,46.7456368,,,,,,
Unnamed,leisure,sports_centre,24.7005117,46.7455917,,,,,,
Unnamed,leisure,sports_centre,24.6981671,46.7449706,,,,,,
Unnamed,leisure,sports_centre,24.6892077,46.7507395,,,,,,
Unnamed,leisure,sports_centre,24.6925088,46.7460017,,,,,,
Unnamed,leisure,swimming_pool,24.7030916,46.7028834,,,,,,
Unnamed,leisure,swimming_pool,24.7037268,46.7044823,,,,,,
Unnamed,leisure,sports_centre,24.6873779,46.7458542,,,,,,
Unnamed,leisure,swimming_pool,24.7010151,46.7010396,,,,,,
Unnamed,leisure,swimming_pool,24.7008092,46.7005457,,,,,,
Unnamed,leisure,swimming_pool,24.7012856,46.6982428,,,,,,
Unnamed,leisure,swimming_pool,24.6985639,46.7020436,,,,,,
Unnamed,leisure,swimming_pool,24.6991275,46.6990435,,,,,,
Unnamed,leisure,swimming_pool,24.7001973,46.6991454,,,,,,
Unnamed,leisure,swimming_pool,24.7010136,46.6976575,,,,,,
Unnamed,leisure,swimming_pool,24.7008392,46.6972408,,,,,,
Unnamed,leisure,swimming_pool,24.7277117,46.6737795,,,,,,
Unnamed,leisure,swimming_pool,24.7275225,46.6729729,,,,,,
Unnamed,leisure,swimming_pool,24.7268181,46.6716884,,,,,,
حديقة حي النخيل,leisure,park,24.7468932,46.6495901,,,,,,
Unnamed,leisure,pitch,24.7472456,46.6494503,,,,,,
Unnamed,leisure,swimming_pool,24.730025,46.6728468,,,,,,
Unnamed,leisure,sports_centre,24.7499818,46.6454526,,,,,,
Unnamed,leisure,sports_centre,24.7628111,46.7111211,,,,,,
Unnamed,leisure,sports_centre,24.7632558,46.712189,,,,,,
Unnamed,leisure,pitch,24.7634595,46.7120826,,,,,,
Unnamed,leisure,pitch,24.7629368,46.7110531,,,,,,
Unnamed,leisure,pitch,24.7639213,46.7131605,,,,,,
Unnamed,leisure,swimming_pool,24.7616182,46.6774607,,,,,,
Unnamed,leisure,park,24.7760205,46.7389439,,,,,,
Unnamed,leisure,sports_centre,24.8267141,46.5805195,,,,,,
حديقة السعودية,leisure,park,25.0051742,46.6439506,,,,,,
Fitness Time Xpress - وقت اللياقة اكسبرس,leisure,fitness_centre,24.654376,46.793362,,Second Street 2942,9200 03131,https://www.fitnesstime.com.sa/en-us/gyms/jazirah-xpress,"Mo-Th, Sa, Su 06:00-00:00; Fr 13:30-22:00",
Sports Boulevard - المسار الرياضي,leisure,park,24.755431,46.5868573,,,,https://sportsboulevard.sa,24/7,
وقت اللياقة,leisure,fitness_centre,24.755788,46.6556439,وقت اللياقة,,,,,وقت اللياقة
9Round,leisure,fitness_centre,24.8109801,46.6701893,,,,,,9Round
منتجع السلاطين,leisure,park,24.7993749,46.4121777,,العمارية 1,,,24/7,
Riyadh Golf Course,leisure,golf_course,24.9602095,46.5792682,,P.O. Box 84329,+966 55 739 9900,https://www.riyadhgolfcourses.com/,,
مشروع درة الرياض,leisure,park,25.0069669,46.496329,,,,https://www.durratarriyadh.com.sa,,
Unnamed,leisure,pitch,24.7081492,46.753532,,,,,,
Unnamed,leisure,pitch,24.7064515,46.7508397,,,,,,
Unnamed,leisure,pitch,24.7063481,46.7549724,,,,,,
Unnamed,leisure,pitch,24.7067019,46.7557005,,,,,,
Unnamed,leisure,pitch,24.7070976,46.7539144,,,,,,
Unnamed,leisure,pitch,24.7077292,46.7538792,,,,,,
Unnamed,leisure,pitch,24.7060302,46.7530923,,,,,,
Unnamed,leisure,pitch,24.7077819,46.7640422,,,,,,
Unnamed,leisure,pitch,24.7077625,46.7640636,,,,,,
Unnamed,leisure,pitch,24.7079925,46.7625745,,,,,,
حديقة الفوطة,leisure,park,24.6397246,46.7091517,,,,,,
ملعب الصايغ,leisure,pitch,24.6552084,46.7316007,,,,,,
حديقة الروضة,leisure,park,24.7313131,46.7749173,,,,,,
Al Naseem Park,leisure,park,24.730975,46.8141435,,,,,,
حديقة الورود,leisure,park,24.7189529,46.6763564,,,,,,
King Fahad Library Park,leisure,park,24.6862158,46.6878724,,,,,,
حديقة جبل أبو مخروق,leisure,park,24.67339,46.725696,,,,,,
ملعب مدينة الأمير فيصل بن فهد الرياضية,leisure,stadium,24.6626195,46.7398477,,,,,,
حديقة السلام,leisure,park,24.6209799,46.708525,,,,,,
Al Thager Park,leisure,park,24.7000315,46.6788328,,,,,,
Al Rayan Park,leisure,park,24.7109596,46.7803227,,,,,,
Unnamed,leisure,park,24.6908387,46.7817624,,,,,,
Al Rawdah Amusement Park,leisure,park,24.7423459,46.7676195,,,,,,
Unnamed,leisure,park,24.7075323,46.7050248,,,,,,
حديقة خزان الروضة,leisure,park,24.7224931,46.7624541,,Rawdah Park,,,,
Unnamed,leisure,park,24.7240049,46.7953044,,,,,,
Unnamed,leisure,pitch,24.5698476,46.9012295,,,,,,
Unnamed,leisure,park,24.5848502,46.6824746,,,,,,
Unnamed,leisure,playground,24.5848451,46.6822172,,,,,,
Unnamed,leisure,park,24.7075988,46.5812911,,,,,,
Unnamed,leisure,park,24.7076122,46.582841,,,,,,
Unnamed,leisure,park,24.7099225,46.5803123,,,,,,
Unnamed,leisure,park,24.7086161,46.5814838,,,,,,
Unnamed,leisure,park,24.7066903,46.5792213,,,,,,
Unnamed,leisure,park,24.7089272,46.5798777,,,,,,
Unnamed,leisure,park,24.7066018,46.5805196,,,,,,
إستاد الملك فهد الدولي,leisure,stadium,24.7885534,46.8391438,إستاد الملك فهد الدولي,,,,,
Unnamed,leisure,park,24.7869186,46.8388882,,,,,,
Unnamed,leisure,park,24.7882291,46.8373828,,,,,,
Unnamed,leisure,park,24.7872657,46.8379811,,,,,,
Unnamed,leisure,park,24.7892552,46.8374757,,,,,,
Unnamed,leisure,park,24.7898914,46.8382869,,,,,,
Unnamed,leisure,park,24.7872165,46.8400676,,,,,,
Unnamed,leisure,park,24.7901763,46.8394495,,,,,,
Unnamed,leisure,park,24.787864,46.8408265,,,,,,
Unnamed,leisure,pitch,24.7885541,46.8391472,,,,,,
Unnamed,leisure,pitch,24.5794428,46.8580625,,,,,,
Unnamed,leisure,swimming_pool,24.5780318,46.8611379,,,,,,
Driving Range,leisure,golf_course,24.5783856,46.8583367,,,,,,
Unnamed,leisure,park,24.5879578,46.8564737,,,,,,
حديقة العليا,leisure,park,24.6806171,46.6827278,,,,,,
Unnamed,leisure,park,24.5766259,46.861396,,,,,,
Unnamed,leisure,park,24.5757138,46.8618612,,,,,,
Unnamed,leisure,park,24.5767695,46.8625449,,,,,,
Unnamed,leisure,park,24.5810496,46.8632867,,,,,,
Unnamed,leisure,park,24.5804485,46.8587848,,,,,,
Unnamed,leisure,park,24.5851825,46.8585001,,,,,,
Unnamed,leisure,pitch,24.4536484,46.8136054,,,,,,
Unnamed,leisure,park,24.4532891,46.8144486,,,,,,
Unnamed,leisure,park,24.7503517,46.8566559,,,,,,
Gymnasium,leisure,sports_centre,24.7286289,46.6280364,,,,,,
صالة رياضية,leisure,sports_centre,24.7271127,46.6222248,صالة رياضية,,,,,
Swimming Pool,leisure,sports_centre,24.7288684,46.6267871,,,,,,
Unnamed,leisure,fitness_centre,24.7107874,46.6259182,,,,,,
Unnamed,leisure,pitch,24.7881764,46.8548352,,,,,,
Unnamed,leisure,pitch,24.9625644,46.7981342,,,,,,
Camel Racing Start,leisure,pitch,24.9800041,46.8070013,,,,,,
Unnamed,leisure,pitch,24.7436435,46.8941138,,,,,,
Unnamed,leisure,pitch,24.7432555,46.893952,,,,,,
Unnamed,leisure,pitch,24.7440983,46.89475,,,,,,
Unnamed,leisure,pitch,24.7433164,46.8941894,,,,,,
Unnamed,leisure,stadium,24.7427421,46.8948151,,,,,,
Unnamed,leisure,pitch,24.7436208,46.8939508,,,,,,
Unnamed,leisure,pitch,24.7427433,46.8954374,,,,,,
Unnamed,leisure,track,24.7427476,46.895434,,,,,,
Unnamed,leisure,pitch,24.7436409,46.8942478,,,,,,
Unnamed,leisure,pitch,24.7440941,46.8945724,,,,,,
Unnamed,leisure,park,24.7407294,46.8917151,,,,,,
Unnamed,leisure,park,24.7415221,46.8903215,,,,,,
Unnamed,leisure,stadium,24.6788013,46.7369125,,,,,,
Unnamed,leisure,stadium,24.6787137,46.7369374,,,,,,
Unnamed,leisure,stadium,24.6786754,46.7367191,,,,,,
Unnamed,leisure,stadium,24.6787571,46.7366995,,,,,,
Unnamed,leisure,stadium,24.6785854,46.7367134,,,,,,
Unnamed,leisure,pitch,24.8097207,46.7017693,,,,,,
Unnamed,leisure,pitch,24.8094069,46.7025617,,,,,,
Unnamed,leisure,pitch,24.8091662,46.7022763,,,,,,
Unnamed,leisure,pitch,24.8091114,46.7024483,,,,,,
Unnamed,leisure,pitch,24.8088751,46.7021694,,,,,,
Unnamed,leisure,pitch,24.8094574,46.7024022,,,,,,
Unnamed,leisure,pitch,24.8088168,46.7023339,,,,,,
Unnamed,leisure,pitch,24.8086601,46.7028986,,,,,,
Unnamed,leisure,pitch,24.8087678,46.7026003,,,,,,
Unnamed,leisure,swimming_pool,24.8056315,46.7007437,,,,,,
حديقة العقيق,leisure,park,24.7817356,46.6254663,,,,,,
Unnamed,leisure,pitch,24.5639785,46.6879031,,,,,,
Unnamed,leisure,pitch,24.5758764,46.7080591,,,,,,
Unnamed,leisure,pitch,24.4550003,46.8043964,,,,,,
Unnamed,leisure,pitch,24.680826,46.9195117,,,,,,
Unnamed,leisure,park,24.7868617,46.7307441,,,,,,
Unnamed,leisure,pitch,24.9921224,46.5258358,,,,,,
Unnamed,leisure,pitch,24.9922276,46.5259907,,,,,,
Unnamed,leisure,pitch,24.9925591,46.5257292,,,,,,
Unnamed,leisure,pitch,24.9927057,46.5259456,,,,,,
Unnamed,leisure,pitch,24.8593718,46.7285777,,,,,,
Unnamed,leisure,pitch,24.5942966,46.697846,,,,,,
منتزه السويدي,leisure,park,24.5970273,46.6949937,,,,,,
Unnamed,leisure,pitch,24.5896764,46.7029688,,,,,,
Unnamed,leisure,pitch,24.5900827,46.7035572,,,,,,
Unnamed,leisure,pitch,24.5897638,46.7037413,,,,,,
الملعب الاخضر,leisure,pitch,24.5881029,46.7011026,,,,,,
Unnamed,leisure,garden,24.6899367,46.6844488,,,,,,
Unnamed,leisure,pitch,24.7218078,46.6410288,,,,,,
Unnamed,leisure,pitch,24.6651285,46.6708148,,,,,,
حديقة المروج,leisure,park,24.7578289,46.6708213,,محمد أبي حمزة,,,,
وقت اللياقة فرع رجال,leisure,fitness_centre,24.5688788,46.6162343,,Western Ring Road 14925,9200 03131,https://www.fitnesstime.com.sa/,Sa-Th 10:00-24:00; Fr 13:00-23:00,
نادي الهلال,leisure,sports_centre,24.6058796,46.6255373,,,,,,
Unnamed,leisure,park,24.5947115,46.6315996,,,,,,
نادي النصر,leisure,sports_centre,24.5804805,46.558699,,,,,,
حديقة الملز,leisure,park,24.6659019,46.7328831,,صلاح الدين الأيوبي,,,,
Al Manakh Park,leisure,park,24.6172196,46.7724563,,,,,,
Unnamed,leisure,park,24.5943016,46.7750841,,,,,,
Unnamed,leisure,park,24.5919773,46.7803841,,,,,,
حديقة مركز الملك عبد العزيز التاريخي,leisure,park,24.6475444,46.7097939,حديقة مركز الملك عبد العزيز التاريخي,,,,,
