Name,Subtype,Latitude,Longitude
مصرف الراجحي (مبنى العمليات ),company,24.752734,46.631393
شركة الضحيان,company,24.8273,46.8069
الماجد للعود,company,24.814524,46.645387
مرسية الشركة الوطنية للإسكان,company,24.812736,46.646273
سمسا,post_office,24.808804,46.648389
Unnamed,company,24.802633,46.650263
دي اتش ال,post_office,24.801638,46.648295
شركة إفادة للموارد البشترية,company,24.801165,46.646826
الإدارة العامة للخدمات الطبية,government,24.800905,46.64617
مستودع صيانة طرق الرياض,government,24.798522,46.651346
الرئاسة العامة لهيئة الأمر بالمعروف والنهي عن المنكر,government,24.702313,46.741279
Charity for Orphan Care,government,24.668261,46.78425
Saudi Xerox,company,24.690977,46.73279
الدوائر الإنهائية بمحكمة الأحوال الشخصية بغرب الرياض,government,24.654075,46.579871
Embassy of Bangladesh,diplomatic,24.685791,46.631775
Emigrantz Global Consultancy,government,24.70126,46.679835
وزارة التعليم,government,24.740412,46.695371
شركة العربية للعود,company,24.683116,46.701098
سفارة مالطا,diplomatic,24.712079,46.683008
Globitel Saudi Arabia,company,24.753094,46.625548
سفارة الأوروغواي,diplomatic,24.678479,46.628303
سفارة بيرو,diplomatic,24.687829,46.665494
سفارة تنزانيا,diplomatic,24.727431,46.675245
شركة فؤاد الصالح وخالد الضويلع للاستشارات الهندسية والبيئية,company,24.802024,46.7295
الهيئة العامة للنقل,government,24.788655,46.6374
مجمو عة بوتيك,company,24.686369,46.626554
شركه فحص تسربات ه,company,24.576195,46.767069
Unicharm Gulf Hygienic Industries Ltd.,company,24.546333,46.900779
Unicharm Gulf Hygienic Industries Ltd,company,24.546322,46.900296
ابانا,company,24.67538,46.662036
العثيم القابضة,company,24.782,46.648278
سمسا,post_office,24.819178,46.774881
الراجحي الاستثمارية,company,24.747448,46.709271
shafaq alsharq,company,24.680861,46.7013
Devoteam,company,24.6932,46.702226
المكتب الرئيسي لشركة الوطنية الزراعية,company,24.817396,46.779201
aDawliah,company,24.663881,46.706722
Gulf Factory for metals,company,24.571381,46.883044
شركة السدره للأدوية,company,24.692748,46.723795
وزارة التعليم,government,24.740738,46.69469
SAPTCO passport and visa check,diplomatic,24.596387,46.747057
المنزل البارد للتكييف والتبريد,company,24.88827,46.60933
شركة الطعيس والمعطش وشركاؤهم,company,24.685413,46.675494
شركة ارت,company,24.685353,46.675507
Libg Solutions,company,24.685277,46.675547
مكتب فيصل فهد الحارثي للمحاماة والاستشارات القانونية,company,24.685267,46.675699
شركة تغريد العالمية,company,24.685223,46.675732
شركة بالرياض,company,24.686443,46.675402
Aurisage,company,24.685299,46.675881
جمعية مناعة الخيرية,charity,24.685505,46.676187
مكتب تعليم العليا,government,24.751801,46.667954
Embassy of the Turkish Republic to Yemen,diplomatic,24.680501,46.620894
وفد الاتحاد الأوروبي,diplomatic,24.699562,46.666916
Neoleap,company,24.711463,46.631139
Neoleap,company,24.711407,46.631115
StandardTouch,company,24.713393,46.675515
مركز الملك سلمان للإغاثة والأعمال الإنسانية,government,24.713721,46.631671
وزارة البلديات والإسكان,government,24.71338,46.631338
الهيئة العامة للعقار,government,24.813432,46.62524
وزارة الداخلية,government,24.670331,46.695747
Ministry of Petroleum,government,24.683165,46.710048
General Organisation For Social Insurance,government,24.686351,46.717498
مركز المعلومات الوطني (وزارة الداخلية),government,24.685676,46.709221
Unnamed,police,24.674235,46.625689
الهيئة السعودية للتخصصّات الصحية,government,24.673095,46.624236
وزارة الشؤون البلدية والقروية,government,24.72991,46.66499
الدفاع المدني,fire_station,24.601848,46.627263
شرطة العريجاء,police,24.605248,46.627576
Riyadh Traffic Department,government,24.655665,46.686318
Unnamed,government,24.747664,46.743244
وزارة الخارجية,government,24.649226,46.692367
القيادة العسكرية الموحدة لدول مجلس التعاون,government,24.905073,46.650078
برج تمكين,government,24.821469,46.619722
وزارة التعليم,government,24.741081,46.701458
سفارة ماليزيا,diplomatic,24.679771,46.622284
سفارة المملكة المغربية,diplomatic,24.680221,46.62219
سفارة تونس,diplomatic,24.680558,46.622155
Embassy of Oman,diplomatic,24.672218,46.620938
المركز الاقليمي للجودة والتميز في التعليم,government,24.675914,46.62428
سفارة جمهورية نيجيريا الإتحادية,diplomatic,24.677115,46.622857
SAR Admin,government,24.8566,46.767308
Embassy of Sri Lanka,diplomatic,24.676117,46.625923
Unnamed,diplomatic,24.674903,46.621774
سفاره جامبيا,diplomatic,24.683704,46.628665
مدينة تدريب الأمن العام,government,24.77943,46.877785
Unnamed,government,24.763982,46.851928
SANG Office,government,24.703463,46.857403
Unnamed,police,24.524884,46.437239
Unnamed,government,24.665607,46.787695
Unnamed,fire_station,24.652102,46.706958
شركة فتكر للتجارة الدولية,company,24.65122,46.70933
Unnamed,government,24.588456,46.535195
General Directorate of Civil Defense,government,24.899081,46.932787
Security Forces Command Facilities,government,24.889561,46.935534
المديرية العامة للجوازات,government,24.874028,46.923731
General Directorate of Prisons,government,24.877067,46.927697
General Directorate of Narcotics Control,government,24.880712,46.932473
Unnamed,government,24.884607,46.925008
Unnamed,government,24.788748,46.800708
SFDA Saudi Customs,government,24.976668,46.692839
سفارة الجزائر,diplomatic,24.67752,46.620124
سفارة بوركينا فاسو,diplomatic,24.676711,46.6198
Ambassador's Residence of Brasil,diplomatic,24.676633,46.618552
سفارة باكستان,diplomatic,24.676858,46.621208
Embassy of New Zealand,diplomatic,24.673113,46.621402
Embassy of Qatar,diplomatic,24.673717,46.621606
Unnamed,diplomatic,24.674263,46.621781
Unnamed,diplomatic,24.672141,46.624749
سفارة جمهورية كازاخستان,diplomatic,24.673899,46.627894
سفارة الجمهورية الصينية الشعبية,diplomatic,24.673471,46.626257
Unnamed,diplomatic,24.67504,46.623148
السفارة المصرية,diplomatic,24.672242,46.622775
سفارة أستراليا,diplomatic,24.675498,46.621679
Ambassador's Residence of Tunisia,diplomatic,24.677414,46.619318
Embassy of Greece,diplomatic,24.678908,46.621151
سفارة الولايات المتحدة الأمريكية,diplomatic,24.681415,46.620365
السفارة السودانية بالرياض,diplomatic,24.678368,46.621246
سفارة الكويت,diplomatic,24.677768,46.621366
سفارة تركيا,diplomatic,24.680239,46.620989
سفارة الدنمارك,diplomatic,24.679501,46.624721
سفارة فنلندا,diplomatic,24.680155,46.624614
سفارة النرويج,diplomatic,24.678966,46.624806
سفارة الجمهورية اليمنية,diplomatic,24.678305,46.624868
سفارة إثيوبيا,diplomatic,24.677386,46.625037
سفارة لبنان,diplomatic,24.677754,46.627165
سفارة جمهورية سنغافورة,diplomatic,24.675637,46.626252
السفارة الاماراتية,diplomatic,24.675139,46.626681
السفارة السنغالية,diplomatic,24.678331,46.626149
سفارة إندونيسيا,diplomatic,24.681428,46.624964
سفارة الكاميرون,diplomatic,24.681245,46.62608
سفارة المملكة الأردنية الهاشمية,diplomatic,24.68111,46.626736
سفارة الفلبين,diplomatic,24.680801,46.62749
سفارة كندا,diplomatic,24.681757,46.627308
سفارة جمهورية ألمانيا الاتحادية,diplomatic,24.686092,46.623508
Embassy of Iran,diplomatic,24.685635,46.627334
سفارة العراق,diplomatic,24.687578,46.629815
سفارة غانا,diplomatic,24.687374,46.622561
سفارة البحرين,diplomatic,24.682286,46.626149
سفارة جمهورية كوريا,diplomatic,24.683941,46.626576
Embassy of Syria,diplomatic,24.684231,46.627383
سفارة فرنسا,diplomatic,24.684521,46.628056
سفارة إيطاليا,diplomatic,24.684963,46.629011
سفارة البرازيل,diplomatic,24.684246,46.629321
سفارة إسبانيا,diplomatic,24.685576,46.630282
