Name,Subtype,Latitude,Longitude
INFOFIX FUTURE TECHNOLOGIES,computer,24.681462,46.815154
work,artwork,24.699232,46.703507
Kingdom City compound,community_centre,24.802015,46.656345
شركة صرح التقنية للمقاولات,artwork,24.738363,46.66599
بنشر,tyres,24.756957,46.772862
المحكمة الادارية بالرياض,courthouse,24.655986,46.711874
مغسلة الجبر للملابس,laundry,24.669442,46.750677
kaluluwa,doctors,24.65889,46.711886
kaluluwa,doctors,24.659615,46.712078
Bazy Trading,artwork,24.660567,46.740975
مغسلة الدمام,laundry,24.650408,46.711624
مكتب المعجل للعقارات,information,24.764734,46.713119
Riyadh batha,artwork,24.56903,46.881775
Riyadh sipchem,artwork,24.573599,46.876569
Metal workshop,artwork,24.70076,46.853023
Unnamed,shelter,24.566907,46.851765
Unnamed,shelter,24.56512,46.779472
Unnamed,bench,24.749335,46.846696
اسطبل الحرابي,horse_riding,24.925736,46.836663
شركة الاتصالات السعودية,telecommunication,24.596124,46.698836
King Abdulaziz City for Science and Technology (KACST),research,24.716787,46.64404
بنشر,tyres,24.585886,46.691751
El Seif Company,outdoor,24.781869,46.749063
زين,telecommunication,24.645865,46.715708
hazzaz shoping market,department_store,24.69624,46.649149
محكمة التنفيذ بالرياض,courthouse,24.647418,46.70345
STC,telecommunication,24.629488,46.738906
عطلات الغازي للسياحة و السفريات,artwork,24.651314,46.706266
العمار للاتصالات,telecommunication,24.651291,46.706187
حضانة براعم,childcare,24.603071,46.587429
Zahran Mentinanc .co,hostel,24.682739,46.710555
سكن,tyres,24.634825,46.696499
Saptco VIP Bus Terminal,bus_station,24.676923,46.691115
العساف,department_store,24.644934,46.707376
مشغل,cosmetics,24.646042,46.707198
عصائر سما,beverages,24.648406,46.706589
باب سريجة,greengrocer,24.646339,46.707106
ساحل السمك,seafood,24.645798,46.707272
Unnamed,confectionery,24.645886,46.70725
موبايلي,telecommunication,24.703333,46.780611
Unnamed,laundry,24.650765,46.705947
دوار الكويت,fountain,24.6664,46.727732
حديقة الحيوانات,zoo,24.676804,46.7373
Sumeasi,artwork,24.644784,46.688271
مكتب الضمان الاجتماعي للنساء,community_centre,24.595053,46.659885
المكتب. هيف,artwork,24.678556,46.686305
Pros Wearhouse,bookmaker,24.618071,46.864978
مستودعات أرامكس الرئيسيه,charging_station,24.650505,46.839113
Active,cosmetics,24.783586,46.68287
Unnamed,shelter,24.794952,46.70257
الدريس,yes,24.665008,46.842092
مدرسة دلة لتعليم قيادة السيارات,driving_school,24.662592,46.839203
