place_id,name,lat,lng,types
ChIJWaMDSwAbLz4Rsqv9QZbJdy4,مجمع الشيخ محمد ال مانع رحمه الله,24.6374545,46.6628811,"point_of_interest,establishment"
ChIJb7t5fgAbLz4RVFNGmzFjxec,بيتنا,24.6355543,46.6636485,"point_of_interest,establishment"
ChIJOaGzi4sbLz4Rb1ffr948S48,Wadi Al Hada Resort,24.6391312,46.6495131,"point_of_interest,general_contractor,establishment"
ChIJdVHBBtIELz4RZFJv1rjYQZw,OYO 264 Yamama Palace Maazer Branch,24.634268,46.6750088,"lodging,point_of_interest,establishment"
ChIJC4iuE1gFLz4RKxLKoOKNnx4,تمبر سويتس - timber suites,24.625478,46.675674,"lodging,point_of_interest,establishment"
ChIJG4ZvZhEFLz4ROporI4-ZH9s,Al Fakhiriya Compound,24.6421943,46.6716633,"point_of_interest,establishment"
ChIJT6ITQREbLz4RiW7xxD7J8dE,AL RAFEAH,24.6376717,46.6589926,"point_of_interest,establishment"
ChIJq4J7YsYbLz4R7FvrPNAx8K8,مجمع الدكتور عبدالرحمن المطرف السكني,24.6321816,46.66773740000001,"point_of_interest,establishment"
ChIJ5Y1JXJ0bLz4R4QG72JqLTZE,Alzaid’s residence,24.6439825,46.6644446,"point_of_interest,establishment"
ChIJNVPgTkYbLz4Rz0TXxkqrLoE,Turki house,24.6386199,46.663748,"point_of_interest,establishment"
ChIJfdXEqmgbLz4R3oIXTxuq7v4,مجمع الرقيب,24.6354399,46.663956,"point_of_interest,establishment"
ChIJ1wdnNQAbLz4RpElIj4lvO1I,Jana 5 Villas,24.6466707,46.6603512,"point_of_interest,establishment"
ChIJJUzaZQAbLz4RWMfSwG8TuSU,Jana 4 Villas,24.6481285,46.6602416,"point_of_interest,establishment"
ChIJWZ9oXQAbLz4RvH4IFpzYSIw,RasikinteRoom,24.6365704,46.6623975,"point_of_interest,establishment"
ChIJZTioWwAbLz4R84-fjXWzDXU,ادوار الرفيعة,24.6396382,46.6608399,"lodging,point_of_interest,establishment"
ChIJV2mXOAAbLz4R8EUMXspg2cQ,شاليه الرفيعه,24.6347813,46.6643389,"lodging,point_of_interest,establishment"
ChIJy57mx1IbLz4RCOd-cl40uRc,استراحة البوري الرفيعة,24.6311547,46.6651852,"lodging,point_of_interest,establishment"
ChIJ4RnmJgAbLz4RQEIOTdShoJk,المشاعل للشقق الفندقية,24.6465014,46.6690345,"lodging,point_of_interest,establishment"
ChIJf-C4bQAbLz4RlKREGDEG1jQ,R4 Highrise,24.6488699,46.6657058,"lodging,point_of_interest,establishment"
ChIJyS1MfScbLz4R-gBn8GqyXCI,بيت الشيخ أبو فيصل,24.64837639999999,46.6687172,"lodging,point_of_interest,establishment"
ChIJQ4Xc8Nf9Lj4Rn70j3SkeKUk,Flow Granada,24.7895257,46.737784,"point_of_interest,establishment"
ChIJJdTNGeT9Lj4RwjVMM9xX-T0,برج الفخامه للوحدات السكنيه,24.7821349,46.7420232,"point_of_interest,establishment"
ChIJ5woOCwD9Lj4RwtXePaq_--8,Bet saud garnata,24.7938546,46.7315072,"point_of_interest,establishment"
ChIJX4X_VQD9Lj4R8RMgdxCJ8ss,ديار 11 -مبنى B4 (Diaar - Building B4),24.7819359,46.7360085,"point_of_interest,establishment"
ChIJD_zdfcL9Lj4RQZEGtMbZHh0,راحتى هوم للشقق الفندقية,24.785579,46.7357643,"point_of_interest,establishment"
ChIJs9ApTR79Lj4RTV6bO72q_Tw,صفا 100,24.7887723,46.7379614,"point_of_interest,establishment"
ChIJUyZBPAD9Lj4RqWepY-W2TTs,Adrakom Furnished Appartments,24.7912338,46.7397704,"point_of_interest,establishment"
ChIJh463UQD9Lj4Rs01_9Y0SSDU,Khalid bin Waleed,24.7978979,46.7408592,"point_of_interest,establishment"
ChIJEe01X9n9Lj4R9k7E7tjm_Xc,Al Raha Masaken Residences - Comfort homes,24.7935532,46.743191,"point_of_interest,establishment"
ChIJkYSnqaT9Lj4R8WeCmkIwDgs,Room 2,24.7949269,46.7413969,"point_of_interest,establishment"
ChIJ2TYAPAD9Lj4R0WCgIOLaHlk,مجلس فيصل العابد,24.7926757,46.7410262,"point_of_interest,establishment"
ChIJE7GTcAD9Lj4RhZB3QcGwnDI,بيت بشار,24.7823764,46.7360342,"point_of_interest,establishment"
ChIJy1F3UgD9Lj4RK9tV3NfkHB0,ELHELW HOME,24.7902521,46.73538569999999,"point_of_interest,establishment"
ChIJi4CTHQD9Lj4RuP0QbKBg78s,Fahad,24.7864455,46.7461577,"point_of_interest,establishment"
ChIJKzaaFQD9Lj4RRA-HknG3ql4,Siya appart Doha Street (A1),24.7866142,46.73465350000001,"point_of_interest,establishment"
ChIJKUUJE2H9Lj4R6kbn_D4B_PI,Al Gharnata Apartments,24.7906787,46.73658529999999,"point_of_interest,establishment"
ChIJa8PKSQD9Lj4R9OGZSh4TeGA,Rayees Apartment,24.7923562,46.7335814,"point_of_interest,establishment"
ChIJ5_DgFwD9Lj4Rgv43xvQQ4xo,Al Usbha street,24.7947864,46.7390272,"point_of_interest,establishment"
ChIJVSolYgD9Lj4R1YdM3CqWaT8,Ash Shuhada,24.7988997,46.7404996,"point_of_interest,establishment"
ChIJ0csFLgD9Lj4Rnhaa4n8k03g,Rekadi Riyadh al sohada area,24.7896834,46.74177960000001,"point_of_interest,establishment"
ChIJtXXK0t39Lj4RaRvLSTs6g3U,Noorseen Apartment hotel,24.78983749999999,46.74210550000001,"lodging,point_of_interest,establishment"
ChIJQf1bpP39Lj4RNZQ2OZwTIAM,Home work,24.7911484,46.7349403,"point_of_interest,establishment"
ChIJCZFeJgD9Lj4RigMY3HfOK-o,Ash shuhada,24.7892784,46.7341049,"point_of_interest,establishment"
ChIJo8YWfQD9Lj4ROds5kHOZUjU,House,24.784068,46.7456132,"point_of_interest,establishment"
ChIJoZx4NOj9Lj4RHOvPDxROH7k,Adnan Paradise In Suites,24.7843394,46.735502,"point_of_interest,establishment"
ChIJ7xWlc579Lj4RlcTPHfC4fLE,قواعد العز للوحدات السكنية,24.7980076,46.736579,"point_of_interest,establishment"
ChIJL9NkRwD9Lj4RurCVAJyrPu0,Shuhaib home,24.7827543,46.7432459,"point_of_interest,establishment"
ChIJZVuIRuj9Lj4R48-NC4doIYk,Ray Kady Hotel Apartment 1,24.784188,46.73655409999999,"lodging,point_of_interest,establishment"
ChIJ2WPEOcL9Lj4RE8frk5Q2ojY,Nava Palace Furnished Apartments,24.7865193,46.734253,"lodging,point_of_interest,establishment"
ChIJsfmT9DT9Lj4RUabdvM6OOwE,اسس هاوسنق ١٢ - Osus Housing 12,24.7900197,46.7355062,"point_of_interest,establishment"
ChIJfS4dusX9Lj4RFm3bafVR0_c,Jawhra Ghurnata Apartment,24.7926718,46.73486199999999,"lodging,point_of_interest,establishment"
ChIJhYtgtd39Lj4RnjZOSHWjX3Y,Ray Kady Serviced Apartments,24.7896859,46.7417783,"lodging,point_of_interest,establishment"
ChIJ8zZcaAD9Lj4RG6n9lyPIKmA,York Garnatha villa,24.7887643,46.7338877,"point_of_interest,establishment"
ChIJtyXBAAD9Lj4RYZLsWpOZO88,Diaar 11 - A2,24.7821748,46.7365709,"point_of_interest,establishment"
ChIJxdfMUoT9Lj4RENQFUEsUqLI,Dohar Vari,24.7840144,46.7362848,"point_of_interest,establishment"
ChIJQw7O8ej9Lj4RGFjMfcYjA8M,Square Venice Furnished Residential Units,24.7828023,46.7364155,"lodging,point_of_interest,establishment"
ChIJtdXtzV39Lj4RjFk6Z0qokKc,WAMDA Complex,24.7909607,46.7358483,"point_of_interest,establishment"
ChIJLRZFtOz9Lj4RH9d_g3MyjsM,Diaar 11,24.7821381,46.7364843,"point_of_interest,establishment"
ChIJ2xFuxBr9Lj4RhxqrxKoy85Y,Garanada Business and Residential Park Gate1,24.7868842,46.7257544,"point_of_interest,establishment"
ChIJ3dLdH7j9Lj4RMcIxF4WoiGU,Al Hamra Oasis Village Compound,24.7934946,46.7296625,"point_of_interest,establishment"
ChIJyzitP3D9Lj4RpcQfpWxMnws,Rayhanah palace compound,24.7899926,46.736839,"point_of_interest,establishment"
ChIJ2UgyWsz9Lj4Rpt5Sv3mR0jg,Rayhanah Platinum Compound,24.7888623,46.7359223,"point_of_interest,establishment"
ChIJaWfhksv9Lj4ROJFYyiITQic,شقق جوانة للشقق المخدومة,24.7877785,46.7314033,"lodging,point_of_interest,establishment"
ChIJv1EwAd39Lj4Rm4o3kz3YHZI,Towlan,24.78897329999999,46.740357,"lodging,point_of_interest,establishment"
ChIJFfCLnMP9Lj4REI-G1rR11bA,موعد الضيافة للشقق المخدومة,24.7894179,46.7354237,"lodging,point_of_interest,establishment"
ChIJQ3uEW_z9Lj4Ror_AnblOAN8,ايار للشقق المخدومة,24.7858859,46.7350479,"lodging,point_of_interest,establishment"
ChIJL1hqgML9Lj4R3J2Qw-A0NGw,الماسم للأجنحة الفندقية الفاخره,24.7849094,46.73568299999999,"lodging,point_of_interest,establishment"
ChIJGetxOQD9Lj4RAHVyPyIHtKg,راما دبي للشقق المخدومة-غرناطة,24.781744,46.7345306,"lodging,point_of_interest,establishment"
ChIJ6zZG9OT9Lj4R25tDwuRbyWA,Quetzal Aparthotel,24.7873741,46.7349249,"lodging,point_of_interest,establishment"
ChIJ1w0vedz9Lj4RHfyi5uY6FOg,Melissa Hotel Riyadh,24.7917212,46.740875,"lodging,point_of_interest,establishment"
ChIJmRfcdsb9Lj4Rl-5sI2-GBa4,سماء النخيل للوحدات السكنية المفروشة,24.7921729,46.7331023,"lodging,point_of_interest,establishment"
ChIJ8eQvYDboST4RSjv5xOV14Is,One to One Grand Marbia Hotel,24.78897419999999,46.7403572,"lodging,point_of_interest,establishment"
ChIJ8agXV8P9Lj4R_QpCqVXxPwI,Meral Crown Hotel,24.79044799999999,46.73768,"lodging,point_of_interest,establishment"
ChIJe1_u-Uz9Lj4RhweZr7GhXmw,Rosa Grand Hotel Granada,24.7806446,46.7399098,"lodging,point_of_interest,establishment"
ChIJh6Rbwor9Lj4RfF3hkPOkX6g,Golden Ship Hotel,24.7862939,46.7309546,"lodging,restaurant,food,point_of_interest,establishment"
ChIJ6Ykm-tr9Lj4RQmZUaC9wEWA,دارنا للشقق الفندقية,24.7944919,46.7402678,"lodging,point_of_interest,establishment"
ChIJ1Xpjav39Lj4R6PqMjkXscaY,Granada Palace Inn,24.7880645,46.7365968,"lodging,point_of_interest,establishment"
ChIJaWVbUgD9Lj4R5rqPb7-ob-4,شقق ساحة البندقية للشقق المخدومة,24.7828786,46.7364353,"lodging,point_of_interest,establishment"
ChIJq8FuXuj9Lj4RQnhL39QnCFU,تيان وحدات سكنية مخدومة,24.7835206,46.7368591,"lodging,point_of_interest,establishment"
ChIJVYprEun9Lj4R3Ruklx4Tl8Q,Armada Palace 1,24.7818008,46.734598,"lodging,point_of_interest,establishment"
ChIJ_zwpBqT9Lj4RYqrbpoI2FI8,IRIS Boutique Hotel Granada,24.7876044,46.7310195,"lodging,point_of_interest,establishment"
ChIJv8Nkfr_9Lj4ReL4OHi3lCNE,Hilton Riyadh Hotel & Residences,24.7852124,46.7275942,"spa,lodging,point_of_interest,establishment"
ChIJuaEt5cP9Lj4RigJZpMooE6s,Salala suites,24.7888271,46.7339747,"lodging,point_of_interest,establishment"
ChIJiW_LkcH9Lj4RR_n0v__JpEY,ايار للشقق المخدومة,24.7863758,46.7341168,"lodging,point_of_interest,establishment"
ChIJE3xf9dv9Lj4ReEGzJB8vHig,Clouds and stars hotel,24.7921647,46.7418694,"lodging,point_of_interest,establishment"
ChIJVTTXE2cOLz4R_NFzimGbLmo,Rofan Hotel Suites,24.7944585,46.7348635,"lodging,point_of_interest,establishment"
ChIJ7VwQZuj9Lj4RJDqFGEaSVhM,ريماس للوحدات السكنية المفروشة,24.783992,46.73718119999999,"point_of_interest,establishment"
ChIJtf4basH9Lj4RKC7EGu2ueg8,OYO 149 Sahat Al Bonduqiya Furnished Units,24.7827573,46.73644760000001,"lodging,point_of_interest,establishment"
ChIJS8pFAlL9Lj4R_3OqpvsVagY,Almakan Almosafer Hotel 106,24.7874643,46.7367592,"lodging,point_of_interest,establishment"
ChIJud13aOj9Lj4RzowGlBPkDBI,VIP TOUCH HOTELS AND SUITES,24.7838928,46.7370778,"lodging,point_of_interest,establishment"
ChIJNc2-HVT9Lj4RDDwEH_gns5M,المكان هوتيل 6 للشقق مفروشة,24.7874874,46.7365523,"lodging,point_of_interest,establishment"
ChIJr1aVj9D9Lj4Rk9Fl0ZFkh4w,OYO 261 Yamama Palace Granada Branch,24.7975035,46.7412207,"lodging,point_of_interest,establishment"
ChIJjX7LSuX9Lj4R3U1K12I1JL4,Janat Al Areef,24.7907315,46.7389758,"point_of_interest,establishment"
ChIJTf-etMX9Lj4RJgMJika-Bik,Rabea Al Ramal,24.7923068,46.7349034,"lodging,point_of_interest,establishment"
ChIJOQcWvd39Lj4R0aKBx68VUkw,"AL TAJ HOTELS & RESORTS, INTERNATIONAL",24.7885289,46.7412642,"lodging,point_of_interest,establishment"
ChIJUzYgMPb_Lj4RvGKtUcxvmMQ,الخزامى سويت للشقق المخدومة,24.7890069,46.7344951,"lodging,point_of_interest,establishment"
ChIJiaaweQD9Lj4RoUihQ9ymDws,فندق,24.7889113,46.734265,"lodging,point_of_interest,establishment"
ChIJRRRIJAD9Lj4RAu0WNfmIFGg,Suman,24.7903962,46.73441510000001,"lodging,point_of_interest,establishment"
ChIJbbmKEQD9Lj4RlxgOCWl5qDg,Flow South Gate,24.7887756,46.73811690000001,"lodging,point_of_interest,establishment"
ChIJ-wFAkyT9Lj4Rr2yRE6IhaPo,شقق راحتي,24.7855625,46.73550160000001,"lodging,point_of_interest,establishment"
ChIJ6ZmySQD9Lj4RYPkFEC9ft1I,شقه للإيجار اليوم (دخول ذاتي),24.7908876,46.7349732,"lodging,point_of_interest,establishment"
ChIJK2u2LAD9Lj4RND3DQQ9Arng,Home2,24.785173,46.7358667,"lodging,point_of_interest,establishment"
ChIJF1XwfgD9Lj4RGP0PL3tH-i0,ساحة الخليج للشقق المخدومه غرناطه,24.78592,46.73312,"lodging,point_of_interest,establishment"
ChIJt2CNxH79Lj4RyEJRU40bn_c,عمارة سكن,24.7855846,46.7325504,"lodging,point_of_interest,establishment"
ChIJLcxauYf9Lj4RPxCJnKBEzFo,May house,24.7846521,46.73690610000001,"lodging,point_of_interest,establishment"
ChIJaQXoaH39Lj4R5m_EdEu7nGw,Myrtle Al Shohadaa Serviced Apartments,24.7843219,46.7357608,"lodging,point_of_interest,establishment"
ChIJ1VL-RwD9Lj4RBehgGOnrFhA,شقة الساحرة,24.7920803,46.73454209999999,"lodging,point_of_interest,establishment"
ChIJ--j5LAD9Lj4R5Hke6AEP8Bw,Home,24.7907305,46.7389743,"lodging,point_of_interest,establishment"
ChIJYVpijMb9Lj4RlnduXv_REpM,بيت قافلة للشقق المخدومة,24.7840144,46.73628480000001,"lodging,point_of_interest,establishment"
ChIJjR34nsT9Lj4RbrPaOmjViaM,مساكن علي,24.7925787,46.7347613,"lodging,point_of_interest,establishment"
ChIJyflE-Cz9Lj4RbEkknPGKjZQ,مبنى ٣٥٩٩,24.7843606,46.73804009999999,"lodging,point_of_interest,establishment"
ChIJ7ZCWYVf9Lj4R-E6B1V-A3sc,فندق ريم,24.7839061,46.7371802,"lodging,point_of_interest,establishment"
ChIJlXvDHAD9Lj4RNYC0QpKfVQA,أبو قرجة,24.7842836,46.73810160000001,"lodging,point_of_interest,establishment"
ChIJXcDZAQD9Lj4R9fIoXcv09wY,Avenue Tree,24.7911676,46.7402141,"lodging,point_of_interest,establishment"
ChIJ-2XufQD9Lj4RTsPjJP5O3Mo,Joy alshuhada - شقق للايجار اليومي,24.7936586,46.7342835,"lodging,point_of_interest,establishment"
ChIJU59lTgD9Lj4R1FNOY4tiyCU,شقق للإيجار اليومي,24.7941027,46.73401399999999,"lodging,point_of_interest,establishment"
ChIJIVuvN0H9Lj4Rd_XS3qPmeIk,Deem studio | استديو ديم السكني للإيجار,24.7941298,46.7340412,"lodging,point_of_interest,establishment"
ChIJEVH_FAD9Lj4RfWcz8qB_KkI,Training Halls,24.79183870000001,46.7411784,"lodging,point_of_interest,establishment"
ChIJ803tcwD9Lj4RrlzkZOmcP5k,My Riyadh Home,24.79521609999999,46.7334508,"lodging,point_of_interest,establishment"
ChIJ0TVgGdn9Lj4Rn4p3sEnFXsI,沙特居住,24.7944022,46.74019509999999,"lodging,point_of_interest,establishment"
ChIJhRszH1IdLz4RUCbIsXBcPmI,Farnas Furnished Apartment,24.7326746,46.6660936,"point_of_interest,establishment"
ChIJTUXd6DTjLj4RABYWv5o1-ho,Harun1982 location ️,24.7476294,46.6671845,"point_of_interest,establishment"
ChIJSR9ruk8DLz4RAxOIH2PgrSE,Kw3 house,24.7405734,46.6739025,"point_of_interest,establishment"
ChIJLwmQGQADLz4RXocWYnaJ8Hw,new house,24.7383687,46.6744922,"point_of_interest,establishment"
ChIJOd6eQwAdLz4RujsqERlGYU0,هنا بيت جدي,24.7406358,46.6699332,"point_of_interest,establishment"
ChIJiylyTQADLz4Rr4XGIUgWAj4,CASA,24.7403578,46.6721258,"point_of_interest,establishment"
ChIJt2SxVa7iLj4R83l7-JuYwsE,نقاء الذهبية للشقق المفروشة,24.7474984,46.6634542,"point_of_interest,establishment"
ChIJpy4aJwAdLz4RzF-ZUMv6cUs,Casa2446,24.7366675,46.6665433,"point_of_interest,establishment"
ChIJE5VvN2QDLz4R2NQ3bSCDq18,الماجدية 83,24.7401793,46.6727381,"point_of_interest,establishment"
ChIJiY6cH6gCLz4RCtzQ6g08l3o,Unique Suites,24.7456511,46.67905529999999,"lodging,point_of_interest,establishment"
ChIJn4RVsKriLj4RILureWXCKOk,الماسم للاجنحة الفندقية حي الملك فهد,24.7433125,46.67006250000001,"lodging,point_of_interest,establishment"
ChIJcRD5VAADLz4Rpf5tjVQL2Wo,Home saudi,24.7395565,46.6751459,"point_of_interest,establishment"
ChIJhe7TNgADLz4RuzsEnSrGgMQ,Nafel,24.7405528,46.6725845,"point_of_interest,establishment"
ChIJRxDKBwADLz4RM29Knz7bBnI,Armaan house,24.7380538,46.6713567,"point_of_interest,establishment"
ChIJk5KuOADjLj4R6Envp__H5bw,Alex,24.7440054,46.6695897,"point_of_interest,establishment"
ChIJ4YJztzjjLj4RuIrosrWZSeU,MADAR Maintenance for Trading Services Co.,24.7376397,46.65932979999999,"point_of_interest,establishment"
ChIJc3ygcAD9Lj4RUZCxzOlIHX4,Bunian B3,24.7510796,46.6766911,"point_of_interest,establishment"
ChIJv8SNOQAdLz4RM4APJUcEEuE,Sajid ikram home,24.7426573,46.6705025,"point_of_interest,establishment"
ChIJC92lBQD9Lj4RVsSH5grtWO0,Dr. Rana Alkadi,24.7507361,46.6728939,"point_of_interest,establishment"
ChIJkeXkYQD9Lj4RrswWIfuHIgc,Ma'am mother house 🏠,24.7517855,46.6753586,"point_of_interest,establishment"
ChIJ9yYAHAADLz4RZnW-iVlbooM,aldwin carreon,24.7366057,46.6759399,"point_of_interest,establishment"
ChIJJw0yWgDjLj4RjhCsBazC28g,Bobo khan bubu,24.7476029,46.6677435,"point_of_interest,establishment"
ChIJ83nDZAADLz4RjkiIniatYak,Apartment,24.7383197,46.6730603,"point_of_interest,establishment"
ChIJEZw0mlf9Lj4ReSU2BgEu-68,Al Muteb Suites Al Murslat,24.747854,46.679344,"lodging,point_of_interest,establishment"
ChIJAZWifx_9Lj4R2VkPTyysMH4,"Summerland Compound, king Fahd",24.7491187,46.6770814,"point_of_interest,establishment"
ChIJW5vEzlb9Lj4RsnIhLNmnca8,Summerland Complex,24.7494447,46.6769138,"point_of_interest,establishment"
ChIJ_xSLxVP9Lj4RNcQIWZSn2c4,J1 - Compound,24.7507893,46.6745131,"point_of_interest,establishment"
ChIJLR18aAD9Lj4RDy6mkNcXU4E,King Fahad Compound,24.7519278,46.6757055,"point_of_interest,establishment"
ChIJzRBECADjLj4Rh-H8NxTNG84,Compound,24.7441685,46.6619635,"point_of_interest,establishment"
ChIJo2xIpeP9Lj4RTnQd8alUXt0,G2 Compound,24.7510174,46.6748139,"point_of_interest,establishment"
ChIJ63uIHU0dLz4RX2ADSHCny9Y,"Alhamra palace By Warwick,Riyadh",24.7305628,46.6690566,"lodging,point_of_interest,establishment"
ChIJicWTmC4DLz4R9e5mLLiLiZc,Dancenter Luxury Millennia Near King Abdulaziz Historical Center,24.7414956,46.6705373,"lodging,point_of_interest,establishment"
ChIJL9-otE3jLj4RJTaENXtLNi4,OYO 462 Masar Najd,24.7494743,46.6685779,"lodging,point_of_interest,establishment"
ChIJYaIPTAD9Lj4RznbbrZsqD9Y,My Villa By First Projects,24.7466196,46.6732138,"point_of_interest,establishment"
ChIJH6GkFADjLj4RwxqX7kHkXSs,مدن 15 | MODN 15 ( مدن الشمال لتطوير العقاري ),24.7464644,46.6683441,"point_of_interest,establishment"
ChIJwSxWLcsdLz4RLsaemhbjsDg,Villa 3209,24.7405254,46.6704604,"lodging,point_of_interest,establishment"
ChIJUVFRcgADLz4RTcNqIVLqdfQ,بيت أبويه الله يرحمه,24.7415059,46.67053799999999,"lodging,point_of_interest,establishment"
ChIJHaRVKwADLz4RH-mLGxQpaLs,سكن بن عقلان,24.74040489999999,46.672297,"lodging,point_of_interest,establishment"
ChIJL9oaTAD9Lj4Rpj32xXCK6qc,Alharbe House,24.7441839,46.6709291,"lodging,point_of_interest,establishment"
ChIJSdjGIQAdLz4RYOvf6ZuOc_E,Neels,24.7363849,46.6705885,"lodging,point_of_interest,establishment"
ChIJcXUTYgAdLz4R9WiNA1p1LBU,مجلس الشيوخ,24.7361997,46.6687178,"lodging,point_of_interest,establishment"
ChIJVUcfKgADLz4Ri6KB5uBAqRI,سكني,24.7378756,46.6747113,"lodging,point_of_interest,establishment"
ChIJL_UXcgDjLj4RToqRKRLCvL4,ملحق عبدالمحسن,24.7447479,46.66750460000001,"lodging,point_of_interest,establishment"
ChIJxQPf7IIDLz4RCd_IkH4grYU,المنزل الثاني للشقق المخدومة,24.73721979999999,46.67571179999999,"lodging,point_of_interest,establishment"
ChIJLWVA7EcdLz4RXF0-JtzX8WE,KC & RM’s Crib,24.7356803,46.66604209999999,"lodging,point_of_interest,establishment"
ChIJp7E9EAADLz4RK1JpCMfAI6A,Imad11,24.7361731,46.6761565,"lodging,point_of_interest,establishment"
ChIJibMcOgAdLz4RtiM2OtSMKas,إنفنتي Infinity,24.7387643,46.6629796,"lodging,point_of_interest,establishment"
ChIJlT4fdI8dLz4RyUEKUcV7O-c,بوران سكوير,24.7380377,46.6631998,"lodging,point_of_interest,establishment"
ChIJoffI-C7jLj4RY4F5WXRLGiM,Dar inn apartments,24.7450912,46.6632806,"lodging,point_of_interest,establishment"
ChIJBYAWz4EDLz4R1iR1678k2kA,شقه,24.7430335,46.6795882,"lodging,point_of_interest,establishment"
ChIJLcTKKgD9Lj4RY4y0nxMiBfI,منزل الشيخ عبدالله آل براك,24.74695,46.6771571,"lodging,point_of_interest,establishment"
ChIJF1q7YwDjLj4Rt3tWVdiWQdY,Alfaisal International Academy mixed gender,24.7467676,46.6627697,"lodging,point_of_interest,establishment"
ChIJG5qUvosdLz4R_gaxhHMZXLc,Rosh Rayhaan,24.7311382,46.6700814,"lodging,point_of_interest,establishment"
ChIJ23U3ijz9Lj4RHuZqCoZABmc,استراحة الروقي,24.7462738,46.6792202,"lodging,point_of_interest,establishment"
ChIJCRLXfwD9Lj4RZHbz0s6QgeU,استراحة ابو محمد,24.7463265,46.6791845,"campground,park,lodging,point_of_interest,establishment"
ChIJNX3a5nUdLz4Re7zoWmCx-GM,رؤيا تاور,24.7320951,46.6640266,"lodging,point_of_interest,establishment"
ChIJyc0V660FLz4RpM37_gSUs1g,مجموعة الشبلان للعقارات,24.5951967,46.6720221,"point_of_interest,establishment"
ChIJtyrJGAARLz4RVlRj5E0Ky_A,choopa’s house,24.5833237,46.6688879,"point_of_interest,establishment"
ChIJoSLI5fQPLz4RKxdhibEr-WM,شقق مفروشة شهري,24.5948437,46.6859258,"point_of_interest,establishment"
ChIJi2dRAXoPLz4ROompYTqYlXo,Swedi,24.5903985,46.6726953,"point_of_interest,establishment"
ChIJD_tZXQAFLz4R0XSoTcJjAvg,Siraj Accomodation,24.5935471,46.6780906,"point_of_interest,establishment"
ChIJm2oSk0YRLz4Rh-G93Qv5VnU,new alfanar accomodation,24.5824031,46.6688845,"point_of_interest,establishment"
ChIJ3XmMDAAbLz4RRi0PxsmABQA,Key facilities accommodation,24.5999663,46.6654893,"point_of_interest,establishment"
ChIJ3f2SXwAFLz4RUEaAJdNFn9w,Hat Home,24.5942221,46.68080250000001,"point_of_interest,establishment"
ChIJB-5AOwAPLz4ReMIqRIWs6TQ,شاماي,24.5861649,46.6725248,"point_of_interest,establishment"
ChIJpYYBLAAPLz4R9-6Hvx4yOX8,کور 1,24.5898956,46.67062929999999,"point_of_interest,establishment"
ChIJr0pLSQAbLz4RqxTwb8oTLzU,عمارة Building F,24.5889924,46.6654979,"point_of_interest,establishment"
ChIJBQGguNIbLz4RNpBrkvsqaYA,Bilal,24.589472,46.660519,"point_of_interest,establishment"
ChIJ0WkncQAPLz4Rok4u30u2YIQ,Ksa Home,24.588994,46.6758526,"point_of_interest,establishment"
ChIJ631FQwAFLz4RF-L5sCdVjyM,Irfan house,24.5977921,46.6886815,"point_of_interest,establishment"
ChIJRcWtTgAPLz4RIMiV780c2pw,Building 99,24.5975258,46.6975332,"point_of_interest,establishment"
ChIJDzkTGwAFLz4RNguxGMDclIM,Abdul Hadi Home,24.5923803,46.6727396,"point_of_interest,establishment"
ChIJ-YWlWgAbLz4RbhWNlqVVfmE,Nada Residance,24.5941912,46.6638831,"point_of_interest,establishment"
ChIJLR7mSAAPLz4RBNfC681yMNo,Building 64,24.5985238,46.6973339,"point_of_interest,establishment"
ChIJ2-1lIVEbLz4RluH_di21hXM,MOHD WASIM ROOM,24.5900623,46.65554179999999,"point_of_interest,establishment"
ChIJJ5PqGwARLz4R5ji-6oRRSS4,منزلي خلف د كبسا,24.5842248,46.6613376,"point_of_interest,establishment"
ChIJ4_IeJAAFLz4RquuDAFgG7U0,Company villa alswedy,24.5946156,46.6784003,"point_of_interest,establishment"
ChIJr37kKgAbLz4R2CnmXn1aWSs,Andnushi,24.5906485,46.6668622,"point_of_interest,establishment"
ChIJE_eYYgAPLz4RhNdStr6kCVo,Riyadh Park,24.5917734,46.6749982,"point_of_interest,establishment"
ChIJedzEFwAPLz4RUI8fMLWgS_8,Meisterwerk Accommodation,24.5903985,46.6726953,"point_of_interest,establishment"
ChIJS-lYdAAFLz4RxeQEon0SsOg,Firas aldhahyan,24.5982283,46.6778786,"point_of_interest,establishment"
ChIJwTeZBQAFLz4RYhyCIex_X1Q,Rasha Haidar,24.5951307,46.6813723,"point_of_interest,establishment"
ChIJkzd9QwARLz4RwiBvCdUPtXk,Chechi House,24.5817594,46.668767,"point_of_interest,establishment"
ChIJLTpbBAAbLz4Re153fZi-thE,Latheesh Amith,24.594298,46.6684403,"point_of_interest,establishment"
ChIJYaEMKwARLz4R7iYJiO3Wtfw,طُرز 30,24.5855143,46.6704289,"point_of_interest,establishment"
ChIJ5drUIgAbLz4RkKFckspS8vc,RBSA4697,24.591874,46.67028639999999,"point_of_interest,establishment"
ChIJ74u9GgAbLz4R_ePTWTy-ROA,HOUSE🏠,24.5935353,46.6700756,"point_of_interest,establishment"
ChIJfRQtRQAPLz4RthXJRBuWX7Q,Building 65,24.5987165,46.69723519999999,"point_of_interest,establishment"
ChIJIVB8q0AbLz4RkrNgEfckAdU,شاليه,24.5921937,46.6680413,"point_of_interest,establishment"
