Name,Subtype,Latitude,Longitude
ساسكو,fuel,24.547694,46.675356
Unnamed,fuel,24.54879,46.675299
الدريس,fuel,24.556691,46.726809
Unnamed,fuel,24.587227,46.724507
Unnamed,fuel,24.560099,46.741135
زاهر,fuel,24.574743,46.749696
عالم المساندة,fuel,24.593015,46.749799
العزيزية,fuel,24.591032,46.758448
وقود,fuel,24.601956,46.75004
العزيزية,fuel,24.600707,46.750293
Unnamed,fuel,24.611304,46.762156
Unnamed,fuel,24.599546,46.754986
Unnamed,fuel,24.601589,46.763111
Unnamed,fuel,24.591828,46.770314
Unnamed,fuel,24.616999,46.754245
Unnamed,fuel,24.61464,46.757756
Unnamed,fuel,24.61413,46.747553
Unnamed,fuel,24.554146,46.725904
Unnamed,fuel,24.550122,46.722463
Unnamed,fuel,24.571963,46.693191
Unnamed,fuel,24.570187,46.689548
Unnamed,fuel,24.563623,46.68384
محطة,fuel,24.567065,46.687625
Unnamed,fuel,24.564974,46.625271
Unnamed,fuel,24.755451,46.551216
محطة,fuel,24.554533,46.857349
وقود أريج,fuel,24.517794,46.912587
محطة نوف,fuel,24.454129,46.987463
Unnamed,fuel,24.552665,46.633139
وقود,fuel,24.589725,46.727594
ساسكو,fuel,24.633547,46.779861
Unnamed,fuel,24.626378,46.780545
Unnamed,fuel,24.67777,46.822535
أطلال الحياه,fuel,24.684863,46.813023
لتر,fuel,24.579382,46.613654
Unnamed,fuel,24.817688,46.775454
Unnamed,fuel,24.831944,46.766935
Unnamed,car_rental,24.804737,46.781764
Unnamed,car_rental,24.80483,46.781724
Unnamed,car_wash,24.801896,46.783466
Unnamed,car_wash,24.801967,46.783423
محطة,fuel,24.76872,46.622162
Unnamed,fuel,24.772941,46.574386
Unnamed,fuel,24.795861,46.79755
Unnamed,fuel,24.618103,46.724767
سهل,fuel,24.652715,46.702509
مركز السفريات لصيانة السيارات,car_repair,24.637399,46.744265
Sahel,fuel,24.699392,46.722711
الفائز لتأجير السيارات,car_rental,24.68351,46.701441
Unnamed,fuel,24.671892,46.708512
Unnamed,fuel,24.673608,46.708058
محطة محروقات البابطين,fuel,24.739901,46.850196
Unnamed,fuel,24.726581,46.852862
Unnamed,fuel,24.755149,46.831215
Unnamed,fuel,24.737489,46.844762
Unnamed,fuel,24.737687,46.851315
Unnamed,fuel,24.67643,46.707973
الركن لتاجير السيارات,car_rental,24.639755,46.708348
سيف للتأجير السيارات,car_rental,24.639026,46.708313
Unnamed,car_repair,24.63891,46.70831
Unnamed,fuel,24.599826,46.733631
Unnamed,fuel,24.881598,46.587737
Unnamed,fuel,24.692664,46.649777
الدريس,fuel,24.687334,46.636172
نفط,fuel,24.564753,46.628558
Unnamed,fuel,24.575696,46.779235
Unnamed,fuel,24.583344,46.779956
محطة,fuel,24.805746,46.793352
تاب لاين,fuel,24.763128,46.783061
Unnamed,fuel,24.707983,46.812421
Unnamed,fuel,24.707968,46.813308
Unnamed,car_wash,24.707755,46.813597
Unnamed,car_rental,24.547809,46.684472
Unnamed,fuel,24.6179,46.726829
Unnamed,fuel,24.621412,46.735761
Unnamed,fuel,24.620728,46.733686
BLACK GOLD MOTOR,car_wash,24.829573,46.68229
شركة توكيلات الجزيرة للسيارات,car,24.799736,46.646021
محطة باترول الادريس,fuel,24.756911,46.772803
مركز المرور للخدمات الإلكترونية,car,24.737445,46.799868
محطة بنزين,fuel,24.571718,46.613299
مملكة السيارات,car,24.678062,46.685752
Unnamed,car_wash,24.651163,46.707116
Petromin,car_repair,24.585786,46.691768
نفط,fuel,24.585824,46.691945
مغسلة سيارات,car_wash,24.585993,46.691858
Tata service centre Exit 18,car_repair,24.639141,46.79789
Unnamed,fuel,24.695348,46.649519
Unnamed,fuel,24.620165,46.750724
Unnamed,fuel,24.570101,46.669176
Unnamed,car_rental,24.727441,46.765414
Unnamed,fuel,24.596795,46.722158
Unnamed,fuel,24.620725,46.733635
محطة بنزين سيارات الاحباش,car_wash,24.693965,46.702409
أوبشن لتأجير السيارات,car_rental,24.651443,46.706863
ابداع الطريق لتأجير السيارات,car_rental,24.651484,46.706948
سام ستار,fuel,24.851188,46.649675
محطة ومغسلة سيارات,fuel,24.596547,46.586349
Sahel Petrol Pump,fuel,24.693492,46.731821
Raya car,car_rental,24.750083,46.744419
محطة وقود,fuel,24.733618,46.774966
رعد الجنوب,fuel,24.60941,46.60689
متجر الاطارات,car,24.571331,46.690807
Unnamed,fuel,24.652624,46.815546
