lat,lon,parcel_type,parcel_id,landuseagroup,area_sqm
24.72871425,46.641015708,villa,13768588,سكني,898.6678846048142
24.728141731,46.64129734,villa,13768594,سكني,479.70159616957204
24.728843371,46.641409993,villa,13768600,سكني,900.1591747475104
24.728726432,46.641678214,villa,13768602,سكني,900.8467743481496
24.728957875,46.641141772,villa,13768606,سكني,899.5416096527007
24.728251363,46.642088592,villa,13768610,سكني,897.3308045257655
24.728370739,46.642504334,villa,13768616,سكني,1051.4164213309662
24.728482807,46.64155215,villa,13768572,سكني,895.2647733026056
24.727997992,46.641629934,villa,13768592,سكني,899.541609524352
24.727142861,46.641021073,villa,13768542,سكني,1021.2803374082727
24.727330455,46.641120315,villa,13768546,سكني,359.54964046765565
24.726982067,46.640610695,villa,13768550,سكني,1020.7699382369312
24.727259803,46.640752852,villa,13768552,سكني,1019.7303488148955
24.726706767,46.640465856,villa,13768554,سكني,1020.1584171894103
24.728828754,46.640747488,villa,13768560,سكني,900.8287705891196
24.728494988,46.642214656,villa,13768562,سكني,899.4334501890582
24.727637425,46.641772091,villa,13768568,سكني,899.4307742146584
24.728611928,46.641946435,villa,13768574,سكني,900.8441173907353
24.728200201,46.641160548,villa,13768570,سكني,448.957882855428
24.727452268,46.641182005,villa,13768536,سكني,539.0154304637219
24.727520484,46.640889645,villa,13768532,سكني,898.8545781203364
24.727513175,46.64206177,villa,13768598,سكني,1051.3962975181496
24.72664586,46.640763581,villa,13921457,سكني,601.2865091046242
24.72919419,46.641970575,villa,13768678,سكني,918.9786209357819
24.73197147,46.647686362,apartment,1404655,متعدد الاستخدام,727.3889719726587
24.733240715,46.644768119,villa,1405682,سكني,1108.5626823017308
24.730884927,46.642190516,apartment,1405727,متعدد الاستخدام,1374.7780448998433
24.734178632,46.64673686,villa,1404714,سكني,980.9960179497043
24.732651163,46.647643447,villa,1402647,سكني,428.62383786923084
24.733986177,46.645178497,villa,1405364,سكني,995.2425741133503
24.732804642,46.646581292,villa,1411336,سكني,585.2887780615803
24.727401106,46.644778848,villa,1398681,سكني,861.5462718413154
24.734468532,46.644438207,villa,1404732,سكني,500.6687625427963
24.733688967,46.644816399,villa,1404718,سكني,490.66395991586046
24.73188864,46.642091274,villa,14252721,سكني,705.4928851087892
24.729774013,46.645167768,villa,1392930,سكني,933.2470793191438
24.732855801,46.647748053,villa,1402700,سكني,505.13371483028163
24.730224714,46.640787721,villa,1405572,سكني,471.0826980790186
24.732743737,46.643520892,villa,1405596,سكني,1019.3198456364883
24.733827827,46.644175351,villa,1405016,سكني,1048.1398490989432
24.735218859,46.64535284,villa,1405018,سكني,997.052321381563
24.734863185,46.646766365,villa,1404719,سكني,714.1981259491135
24.729669256,46.646355987,villa,1392934,سكني,874.5239980352411
24.727228131,46.64385885,villa,1392917,سكني,456.31852388100197
24.729552317,46.64662689,villa,1392935,سكني,879.4667508744506
24.729876335,46.645787358,villa,1392939,سكني,1238.5414504038345
24.730570657,46.646111906,villa,1392943,سكني,855.1216489329228
24.730811841,46.646235287,villa,1392944,سكني,883.9486796657511
24.729581551,46.642836928,villa,1405415,سكني,928.5134588861681
24.732578078,46.647815108,villa,1402655,سكني,449.5317234677125
24.732504993,46.647984087,villa,1402645,سكني,428.3160459527648
24.730059051,46.642418504,villa,1402362,سكني,904.4997407945531
24.734514819,46.6431427,villa,1405688,سكني,1192.4800606442882
24.728029663,46.645484269,villa,1411316,سكني,288.42016381563116
24.726633678,46.639612913,villa,1411354,سكني,365.11003360754296
24.735165265,46.644465029,villa,1405478,سكني,1318.9990644232678
24.734770613,46.64480567,villa,1405294,سكني,955.0196128908245
24.734086059,46.642662585,apartment,1405789,متعدد الاستخدام,309.75301624874083
24.727313401,46.648064554,apartment,1404543,متعدد الاستخدام,941.3888729737738
24.732656035,46.64372474,villa,1404695,سكني,569.4153097576678
24.726760365,46.641334891,villa,3509803,سكني,350.0940648068635
24.733182247,46.641946435,villa,3509813,سكني,991.607276106676
24.733174938,46.641495824,villa,3509814,سكني,899.4916428927364
24.732777844,46.642343402,villa,3509815,سكني,991.3593701158147
24.732980045,46.642144918,villa,3509816,سكني,991.6031415187741
24.732578078,46.642102003,villa,3509820,سكني,989.3317241799537
24.732982482,46.641705036,villa,3509817,سكني,985.5064391784067
24.73514334,46.642697453,villa,1405225,سكني,5210.732720052338
24.729079687,46.64224416,villa,1405233,سكني,910.9133073814538
24.735537991,46.642914712,apartment,1411339,متعدد الاستخدام,1761.6545345370691
24.726587389,46.641549468,villa,3509796,سكني,900.4286313385131
24.726636115,46.641273201,villa,3509797,سكني,400.53170177308397
24.727218386,46.643528938,apartment,1411373,متعدد الاستخدام,436.2672864368544
24.733606138,46.644714475,villa,1411427,سكني,487.0899174470883
24.727103881,46.643797159,villa,1411432,سكني,453.599943405074
24.731384348,46.647471786,apartment,3421857,متعدد الاستخدام,636.7912699015588
24.73278028,46.64190352,villa,3509812,سكني,985.4076233010622
24.726928469,46.639765799,villa,1411370,سكني,509.46735552858206
24.730804533,46.64734304,villa,1399496,سكني,1594.9238718286108
24.72704541,46.644918323,villa,1398684,سكني,890.5101018964016
24.730339216,46.640881598,villa,1411377,سكني,380.53063743255467
24.730132138,46.645020247,apartment,1399523,متعدد الاستخدام,888.0690736062135
24.735957001,46.64804846,villa,1411448,سكني,553.0039739064857
24.731883767,46.646272838,villa,1398730,سكني,969.947699280362
24.730441537,46.639889181,apartment,1405669,متعدد الاستخدام,1272.1177468801736
24.731165091,46.643016636,villa,1405721,سكني,953.6705187358418
24.733386884,46.645773947,villa,1404728,سكني,1002.1703290755237
24.73123574,46.643668413,villa,1405350,سكني,986.775316983654
24.736159198,46.648150384,villa,1405574,سكني,553.6558423022311
24.72683589,46.648123562,villa,4023432,سكني,749.6287037136581
24.729890952,46.643856168,villa,1405286,سكني,942.6011992711605
24.729527954,46.643668413,villa,3355773,سكني,584.6078970614639
24.72818802,46.644357741,villa,1398677,سكني,961.7385996145539
24.733413682,46.644998789,villa,1405317,سكني,954.0238188639212
24.735277326,46.646750271,villa,1405354,سكني,1129.7662174306388
24.726928469,46.645186543,villa,1398685,سكني,893.3105002370377
24.727337763,46.639975011,villa,1405006,سكني,521.4674833144155
24.72892864,46.644403338,apartment,1399513,متعدد الاستخدام,742.2359612586281
24.736505124,46.645580828,villa,1405343,سكني,983.5681572800954
24.733284566,46.64629966,villa,1411409,سكني,347.75043425311253
24.730244204,46.640090346,apartment,1405662,متعدد الاستخدام,1211.3345756046065
24.73081915,46.644639373,apartment,1405706,متعدد الاستخدام,1147.5397504651294
24.733886295,46.643727422,villa,1405683,سكني,1137.989876744593
24.734010538,46.646535695,villa,1405351,سكني,994.8977998326255
24.735367463,46.646052897,villa,1405352,سكني,453.8975001637605
24.73446366,46.64360404,villa,1405363,سكني,991.541566401389
24.73443199,46.644912958,villa,1405419,سكني,1960.4383197907205
24.728205074,46.645017564,villa,1398668,سكني,867.3621308228563
24.72727442,46.644387245,villa,1398683,سكني,881.268507389221
24.726545972,46.643188298,apartment,1398713,متعدد الاستخدام,862.0964308344224
24.732185854,46.643542349,villa,1404711,سكني,962.3036243030682
24.73616407,46.645165086,villa,1405451,سكني,1002.3561440817093
24.73479741,46.644011736,villa,1405452,سكني,999.0234328435632
24.727496121,46.645964384,villa,1398672,سكني,918.0894777672354
24.734285822,46.64738059,villa,1405313,سكني,957.1721071477945
24.730512188,46.645540595,villa,1392929,سكني,931.6284852768939
24.73673168,46.646959484,villa,3999649,سكني,1498.1168292287487
24.733754743,46.645411849,villa,1404722,سكني,978.0317522408925
24.727613062,46.645693481,villa,1398669,سكني,886.6158048525583
24.733645116,46.643051505,apartment,1405686,متعدد الاستخدام,839.4642869168742
24.730524369,46.644515991,apartment,1405707,متعدد الاستخدام,958.6191289735129
24.732008013,46.643145382,villa,1405007,سكني,1008.7869428086302
24.735927768,46.645395756,villa,1405011,سكني,1021.9134954751934
24.727613062,46.640117168,villa,1405026,سكني,520.525458225313
24.73418594,46.645422578,villa,1405476,سكني,445.84833070405796
24.727968757,46.645621061,villa,1398670,سكني,422.88460557493914
24.732712067,46.648091376,villa,1402672,سكني,496.0848039308303
24.731969034,46.644046605,villa,1404734,سكني,978.0840307946318
24.729593732,46.644033194,apartment,3420182,متعدد الاستخدام,430.4142123864677
24.732600003,46.643848121,villa,3420186,سكني,408.7244890300381
24.72668484,46.645693481,villa,3355748,سكني,611.2157334770459
24.734777921,46.646144092,villa,1404710,سكني,974.5267073238584
24.733204172,46.640476584,apartment,1405202,متعدد الاستخدام,3920.7016945388427
24.729542572,46.645964384,villa,1392938,سكني,923.8422154584674
24.733981305,46.641710401,villa,3355763,سكني,865.0383494415657
24.730344089,46.642785966,villa,3439644,سكني,626.6084226216464
24.735106798,46.646543741,villa,1404729,سكني,841.1468146736747
24.731004301,46.645792723,villa,1399528,سكني,912.474420366008
24.734254152,46.644178033,villa,1405346,سكني,1007.5742808047579
24.733257768,46.645618379,villa,1405449,سكني,511.12710174612977
24.736098295,46.645604968,villa,1405440,سكني,998.524656316982
24.729812993,46.642289758,villa,1404709,سكني,976.0524350158585
24.731508594,46.641192734,apartment,1405734,متعدد الاستخدام,1064.4578215057077
24.727498557,46.640382707,villa,13894853,سكني,482.5292548522919
24.726694585,46.639972329,villa,1405174,سكني,367.27513786304416
24.734178632,46.645932198,villa,1405477,سكني,1320.9772516329112
24.72885068,46.642775238,villa,3936593,سكني,886.3419237598129
24.728965184,46.642512381,villa,3936595,سكني,886.3472867551499
24.729208808,46.642638445,villa,3936597,سكني,887.1523937139644
24.72944025,46.642096639,villa,1402334,سكني,909.438063394837
24.734132345,46.641892791,villa,1405243,سكني,872.716303861345
24.731101749,46.647662222,villa,1399497,سكني,612.0675743381966
24.733433171,46.644494534,villa,1405691,سكني,1576.809379889747
24.735728007,46.645975113,villa,1405438,سكني,989.4499302636846
24.726682404,46.647721231,apartment,4023428,متعدد الاستخدام,1212.1693641549743
24.736941184,46.644945145,villa,1405209,سكني,4892.168513957899
24.730831331,46.64537698,apartment,1399516,متعدد الاستخدام,591.4325182509058
24.730624253,46.645272374,apartment,1399524,متعدد الاستخدام,893.9661518021904
24.729152774,46.644518673,apartment,1399515,متعدد الاستخدام,860.9405496524548
24.732638982,46.648260355,villa,1402749,سكني,522.9849417493239
24.732724248,46.647471786,villa,1402654,سكني,446.08366122644253
24.729186881,46.646795869,villa,1392932,سكني,1058.7542515316104
24.731057898,46.643266082,villa,1405728,سكني,1000.1166720103236
24.731757086,46.644545496,villa,1405436,سكني,988.9684272353246
24.735033714,46.643781066,villa,1404726,سكني,982.1134678570655
24.729715544,46.643225849,villa,1405264,سكني,830.3231996864145
24.727673969,46.640503407,villa,1405282,سكني,680.8998271076074
24.732078662,46.643794477,villa,1405358,سكني,981.670285026146
24.731469615,46.644403338,villa,1405370,سكني,986.4883308346748
24.734383268,46.644333601,villa,1411430,سكني,501.360547767023
24.731542701,46.646401584,villa,1398728,سكني,897.9816990336483
24.729096741,46.642903984,villa,3936591,سكني,885.5847988507857
24.727793346,46.643818617,apartment,1392922,متعدد الاستخدام,1034.2996119832387
24.736071498,46.643394828,apartment,1405206,متعدد الاستخدام,3917.835506976677
24.736339469,46.643928587,villa,1405210,سكني,7335.912247728622
24.734770613,46.64422363,other,14311791,مرافق الكهرباء,9.992699521453444
24.732880163,46.646382809,villa,1404484,سكني,631.5071297431505
24.729286767,46.64491564,villa,1399512,سكني,958.010239093892
24.73069734,46.646500826,villa,1392948,سكني,913.1454606043717
24.727761674,46.643089056,apartment,13779028,متعدد الاستخدام,1020.9637560698852
24.727500994,46.642954946,apartment,13779030,متعدد الاستخدام,899.6787263981845
24.727135552,46.642769873,apartment,13779032,متعدد الاستخدام,509.6657986390095
24.726904106,46.642651856,apartment,13779042,متعدد الاستخدام,836.7098113581407
24.726667786,46.642528474,apartment,13779044,متعدد الاستخدام,904.6856008639359
24.728153912,46.642962992,villa,13779004,سكني,1021.6743282192482
24.727876179,46.642820835,villa,13779006,سكني,1019.380409366825
24.727598444,46.642678678,villa,13779008,سكني,1021.9771728486908
24.727320709,46.642536521,villa,13779010,سكني,1020.983972131126
24.727042974,46.642394364,villa,13779012,سكني,1015.9285046729941
24.726782292,46.642260253,villa,13779014,سكني,901.9300935321165
24.729574243,46.647981405,villa,13991959,سكني,319.06951736643646
24.730200352,46.648110151,villa,13991965,سكني,66.25971930717677
24.729786194,46.648091376,villa,13991967,سكني,298.6057102454245
24.730419612,46.647967994,villa,13991957,سكني,441.8571255780038
24.728039408,46.643231213,apartment,13779026,متعدد الاستخدام,1021.6943051841413
24.729052888,46.643754244,apartment,1405701,متعدد الاستخدام,924.8839127326148
24.729696054,46.642566025,villa,1405306,سكني,954.2035404727777
24.7273402,46.643590629,apartment,1398714,متعدد الاستخدام,438.0781884831826
24.732293046,46.643290222,villa,1405437,سكني,987.8441944975174
24.732202907,46.642622352,villa,1405469,سكني,2725.8540125726076
24.73417376,46.642582119,apartment,1405685,متعدد الاستخدام,313.1514208320044
24.733070183,46.646659076,villa,1404100,سكني,1030.4955867053777
24.735011789,46.644274592,villa,1405013,سكني,509.9619124790897
24.731649893,46.644797623,villa,1405365,سكني,983.3227582969671
24.731791192,46.643649638,villa,1405454,سكني,999.4401673812212
24.726623933,46.644046605,villa,1399488,سكني,880.9289789258302
24.735228604,46.643209755,villa,1411338,سكني,989.1138520547978
24.729313566,46.646500826,villa,1392937,سكني,913.0319105718326
