lat,lon,parcel_type
24.742931374,46.650062799,villa
24.743781524,46.650204957,villa
24.744436794,46.656331122,villa
24.744086018,46.656398177,villa
24.744256534,46.655987799,villa
24.741632996,46.651457548,villa
24.743825371,46.654289961,villa
24.742685341,46.651103497,villa
24.740383325,46.653699875,apartment
24.740729239,46.653643548,villa
24.742251737,46.650880873,villa
24.740290757,46.654703021,villa
24.741014252,46.655073166,villa
24.743803448,46.650926471,villa
24.741479529,46.653555036,villa
24.742181094,46.650202274,villa
24.742729189,46.654914916,villa
24.744524487,46.65612191,villa
24.742824192,46.650727987,villa
24.743221254,46.650929153,villa
24.742478283,46.650550961,villa
24.74312138,46.650583148,villa
24.742972786,46.650508046,villa
24.742734061,46.650387347,villa
24.743323565,46.650687754,villa
24.742529439,46.650285423,villa
24.742882655,46.650462449,villa
24.743016633,46.650824547,villa
24.744025119,46.654391885,villa
24.742468539,46.652707458,villa
24.743947169,46.654000282,villa
24.743659727,46.65194571,villa
24.7408145,46.654971242,villa
24.742712137,46.652240753,villa
24.739869324,46.654936373,apartment
24.742826628,46.654534042,villa
24.743318693,46.654780805,villa
24.743423439,46.654528677,villa
24.743998324,46.651766002,villa
24.741757232,46.65369451,villa
24.744434358,46.65759176,apartment
24.743623187,46.650835276,villa
24.743036121,46.655360162,villa
24.740865656,46.654271185,villa
24.74416884,46.656199694,villa
24.743089712,46.651656032,villa
24.742200582,46.651747227,villa
24.742928938,46.655014157,villa
24.743316257,46.64955318,villa
24.742051987,46.650778949,villa
24.740366273,46.654517949,villa
24.741669536,46.652313173,villa
24.742059295,46.654147804,villa
24.741491709,46.654289961,villa
24.742271225,46.652610898,villa
24.742755984,46.652616262,villa
24.743861911,46.6512537,villa
24.744146917,46.65139854,villa
24.74047833,46.654244363,villa
24.743701138,46.651170552,villa
24.742461232,46.649534404,villa
24.742626878,46.655156314,villa
24.741840056,46.654466987,villa
24.742434436,46.648834348,apartment
24.742673161,46.652809381,villa
24.741318753,46.654201448,villa
24.74002523,46.654566228,apartment
24.739947277,46.654751301,apartment
24.7418498,46.650234461,apartment
24.742763292,46.655647159,villa
24.741910699,46.652181745,villa
24.741367473,46.651328802,apartment
24.741274905,46.651559472,apartment
24.741199389,46.653410196,villa
24.741389397,46.65453136,villa
24.741537993,46.651688218,villa
24.741045921,46.654359698,villa
24.741896083,46.653764248,villa
24.741854672,46.650677025,villa
24.743413695,46.654080749,villa
24.741109257,46.653667688,villa
24.743472158,46.651849151,villa
24.744502564,46.651285887,villa
24.740546538,46.653313637,apartment
24.742563543,46.651393175,villa
24.740134851,46.655073166,villa
24.742224941,46.650097668,villa
24.742480719,46.654788852,villa
24.743618315,46.649405658,villa
24.742200582,46.649402976,apartment
24.740717059,46.65461719,villa
24.743153047,46.654697657,villa
24.74326023,46.654445529,villa
24.742115322,46.649604142,apartment
24.744166404,46.651114225,villa
24.743070224,46.649429798,villa
24.741866852,46.654051244,villa
24.740059334,46.655252874,apartment
24.744400255,46.651529968,villa
24.741676844,46.653954685,villa
24.74279496,46.648732424,villa
24.742049551,46.650336385,villa
24.742120194,46.651943028,villa
24.742414948,46.652090549,villa
24.744295509,46.654161215,villa
24.742349177,46.651822329,villa
24.743964221,46.651009619,villa
24.741730436,46.650969386,villa
24.743596392,46.651559472,villa
24.740634235,46.653104424,apartment
24.740561155,46.65404588,villa
24.744522051,46.649400294,villa
24.743720626,46.649757028,villa
24.739715855,46.655303836,apartment
24.742531875,46.648600996,apartment
24.742612262,46.652189791,villa
24.742375972,46.649738252,villa
24.744025119,46.651336849,villa
24.743520877,46.651079357,villa
24.740809628,46.653453112,villa
24.741489273,46.653860807,villa
24.744088454,46.651073992,villa
24.727179405,46.651312709,villa
24.7298471,46.653179526,villa
24.730268566,46.65194571,apartment
24.736288311,46.65553987,villa
24.736034957,46.655411124,villa
24.72683589,46.657277942,villa
24.726606879,46.657656133,villa
24.726694585,46.657449603,villa
24.728348813,46.653933227,villa
24.73286311,46.659281552,other
24.734317492,46.658299863,villa
24.735041023,46.658670008,villa
24.73514334,46.658425927,villa
24.735221296,46.658758521,villa
24.735321176,46.658517122,villa
24.735014225,46.65835619,villa
24.734619573,46.658157706,villa
24.734914344,46.658305228,villa
24.734816899,46.658256948,villa
24.734717018,46.658208668,villa
24.734522127,46.658109426,villa
24.734517255,46.658401787,villa
24.73441981,46.658350825,villa
24.734617136,46.658450067,villa
24.734714582,46.658498347,villa
24.734814463,46.658549309,villa
24.734911908,46.658597589,villa
24.734417374,46.658058465,villa
24.734176196,46.657704413,villa
24.734139654,46.657790244,villa
24.726721385,46.657218933,villa
24.727710513,46.656154096,villa
24.734731635,46.654869318,villa
24.734449043,46.655545235,villa
24.728263544,46.657540798,villa
24.728209946,46.657666862,villa
24.728088133,46.657602489,villa
24.727773856,46.657291353,villa
24.727720258,46.657417417,villa
24.72796632,46.657540798,villa
24.727842071,46.657479107,villa
24.727895669,46.657353044,villa
24.728017482,46.657414734,villa
24.728141731,46.657479107,villa
24.727997992,46.655985117,villa
24.733333289,46.659214497,villa
24.728353685,46.652415097,villa
24.727513175,46.651991308,villa
24.727920031,46.652197838,villa
24.727656915,46.652063727,villa
24.727788473,46.652130783,villa
24.72807108,46.65227294,villa
24.728485243,46.652482152,villa
24.728224564,46.652350724,villa
24.726755493,46.656103134,villa
24.72666535,46.656320393,villa
24.734088495,46.649491489,villa
24.734161579,46.64899528,villa
24.734198121,46.649231315,villa
24.734086059,46.649174988,villa
24.734273641,46.649051607,villa
24.728631418,46.658243537,apartment
24.728112496,46.65872097,villa
24.72816853,46.65858686,villa
24.728229436,46.658444703,villa
24.727959012,46.659096479,villa
24.728044281,46.658889949,villa
24.728302524,46.658267677,villa
24.728387793,46.658061147,villa
24.728219691,46.659227908,apartment
24.728307397,46.659021378,apartment
24.728392665,46.658812165,apartment
24.728502297,46.658554673,apartment
24.726840763,46.655561328,villa
24.727269548,46.655775905,villa
24.726623933,46.655451357,villa
24.727052719,46.655668616,villa
24.72748394,46.655883193,villa
24.72692116,46.654099524,villa
24.72721595,46.654488444,villa
24.727079518,46.654418707,villa
24.727403543,46.654582322,villa
24.726792037,46.654271185,villa
24.727118499,46.654198766,villa
24.727298783,46.654289961,villa
24.727486376,46.654383838,villa
24.726989376,46.654373109,villa
24.726894361,46.65432483,villa
24.72953039,46.650467813,villa
24.729415888,46.650738716,apartment
24.733976432,46.649435163,villa
24.733411246,46.648499072,villa
24.734921652,46.655625701,villa
24.734941141,46.655923426,villa
24.735140904,46.655445993,villa
24.736237153,46.659297645,villa
24.737155559,46.659447849,villa
24.737374806,46.6589275,villa
24.736110476,46.654563546,villa
24.736432041,46.654863954,villa
24.736527049,46.654638648,villa
24.735818143,46.654668152,other
24.729518209,46.654147804,villa
24.729318438,46.653756201,villa
24.728653344,46.653702557,villa
24.728840935,46.653799117,villa
24.729028526,46.653895676,villa
24.729216116,46.653992236,villa
24.729620531,46.653909087,villa
24.729769141,46.654129028,other
24.735060512,46.649461985,villa
24.736198176,46.651513875,apartment
24.736444221,46.651639938,apartment
24.736605004,46.650553644,villa
24.736293183,46.651291251,villa
24.736738989,46.650296152,villa
24.736529485,46.650733352,villa
24.736368702,46.651111543,villa
24.736449094,46.650923789,villa
24.73677553,46.650859416,villa
24.736946056,46.650510728,villa
24.736851049,46.650679708,villa
24.736539229,46.651414633,villa
24.736614748,46.651234925,villa
24.737021575,46.65033102,villa
24.736695139,46.65104717,villa
24.737041063,46.649550498,villa
24.736980161,46.649692655,villa
24.736924131,46.649824083,villa
24.736868101,46.649955511,villa
24.73712389,46.650060117,villa
24.726570335,46.65143609,villa
24.726677531,46.651189327,villa
24.726774983,46.650961339,villa
24.735564788,46.65895164,villa
24.735469779,46.659176946,villa
24.735606202,46.658675373,villa
24.735345538,46.659115255,villa
24.735440546,46.658889949,villa
24.734546489,46.658801436,villa
24.734587903,46.659104526,villa
24.734704837,46.659163535,villa
24.734687784,46.658871174,villa
24.734804718,46.658932865,villa
24.734283386,46.658948958,villa
24.734446607,46.659032106,villa
24.734220046,46.658632457,villa
24.734120165,46.658863127,villa
24.734383268,46.658715606,villa
24.735779166,46.655751765,villa
24.735384515,46.657218933,villa
24.736049573,46.656567156,villa
24.736127529,46.656387448,villa
24.735847377,46.65646255,villa
24.735793782,46.657428145,villa
24.736285875,46.656011939,villa
24.735998415,46.656103134,villa
24.73602034,46.65754348,villa
24.735455163,46.655826867,villa
24.728283034,46.652809381,villa
24.736702447,46.656250656,other
24.736738989,46.655832231,other
24.736714628,46.656105816,villa
24.736592823,46.656046808,villa
24.732032374,46.655851007,villa
24.736232281,46.655673981,villa
24.735723135,46.655416489,villa
24.735978926,46.655545235,villa
24.736358958,46.655738354,villa
24.728127114,46.649762392,villa
24.728331759,46.649864316,villa
24.729652202,46.649183035,apartment
24.733615882,46.648603678,villa
24.733752307,46.648284495,villa
24.730660796,46.650990844,other
24.737218897,46.657661498,villa
24.733693839,46.648421288,villa
24.727790909,46.654973924,other
24.727932213,46.648984551,villa
24.72700643,46.656974852,other
24.732263811,46.649180353,villa
24.734631753,46.648576856,other
24.735637871,46.653750837,villa
24.736424733,46.656596661,villa
24.729666819,46.649751663,villa
24.72980812,46.653579175,villa
24.73511167,46.655242145,villa
24.729552317,46.650022566,villa
24.727001557,46.656229198,villa
24.734451479,46.655271649,villa
24.727678841,46.651672125,villa
24.736534357,46.656325758,villa
24.729506028,46.655824184,apartment
24.734497766,46.656076312,villa
24.726623933,46.652535796,villa
24.728465753,46.649472713,villa
24.735447854,46.65289253,villa
24.735632999,46.652983725,villa
24.735825452,46.653300226,villa
24.729932368,46.652112007,villa
24.735542863,46.653976142,villa
24.734636625,46.655365527,villa
24.736115348,46.65314734,villa
24.734497766,46.655161679,villa
24.726828581,46.652052999,villa
24.735728007,46.654067338,villa
24.734629317,46.648603678,other
24.727954139,46.654568911,other
24.728989546,46.649411023,villa
24.736312672,46.656867564,villa
24.728697197,46.649740934,other
24.728991982,46.653160751,other
24.730180862,46.648507118,villa
24.735114106,46.656918526,villa
24.736268822,46.65697217,villa
24.735201807,46.655032933,villa
24.734729198,46.655142903,villa
24.736388191,46.656687856,villa
24.736570898,46.656226516,villa
24.734349162,46.648778021,other
24.726811527,46.656392813,villa
24.726774983,46.652905941,villa
24.734159143,46.656880975,other
24.734529436,46.657066047,other
24.728823882,46.649652421,villa
24.728580257,46.649204493,villa
24.730112648,46.648660004,apartment
24.735930204,46.653053463,villa
24.736583079,46.649392247,villa
24.730451282,46.648807526,apartment
24.734575722,46.650639474,apartment
24.731537828,46.650907695,other
24.729062633,46.653622091,villa
24.726899233,46.656178236,villa
24.72945974,46.649649739,villa
24.734682912,46.655252874,villa
24.726977194,46.652423143,villa
24.734773049,46.656309664,villa
24.728953002,46.653568447,villa
24.731053025,46.650049388,other
24.73573288,46.653525531,villa
24.733311363,46.649000645,other
24.734928961,46.649394929,villa
24.734527,46.649276912,villa
24.737077605,46.656687856,villa
24.734958194,46.654499173,villa
24.733791285,46.65669322,other
24.734819335,46.654238999,other
24.729798376,46.650145948,villa
24.726672659,46.653150022,villa
24.735915588,46.653619409,villa
24.729143029,46.649816036,villa
24.728843371,46.65351212,villa
24.72762768,46.655373573,other
24.734546489,46.655049026,villa
24.727079518,46.652181745,villa
24.729169828,46.653678417,villa
24.726874871,46.652664542,villa
24.735823016,46.653842032,villa
24.734224919,46.65584296,villa
24.727167224,46.651841104,villa
24.726726257,46.652294397,villa
24.734059261,46.648389101,villa
24.730076105,46.649958193,apartment
24.73008585,46.650290787,apartment
24.728965184,46.649724841,villa
24.735294379,46.653533578,villa
24.736497816,46.656416953,villa
24.736349214,46.656776369,villa
24.72982761,46.651720405,apartment
24.736356522,46.649633646,villa
24.726563026,46.653404832,villa
24.736461274,46.656505466,villa
24.729255096,46.649545133,villa
24.728697197,46.65114373,apartment
24.734156707,46.65600121,villa
24.735472216,46.658141613,villa
24.728726432,46.653450429,villa
24.736010596,46.653394103,villa
24.731752213,46.649266183,apartment
24.730441537,46.64955318,apartment
24.729347673,46.64991796,villa
24.736337033,46.649266183,villa
24.729303821,46.65035516,villa
24.729959166,46.650685072,apartment
24.734838824,46.656154096,villa
24.726911415,46.656446457,villa
24.735416185,46.649279594,villa
24.735048331,46.64909184,villa
24.727125807,46.656854153,villa
24.727941958,46.651108861,villa
24.729340364,46.654829085,villa
24.735852249,46.655480862,villa
24.736414988,46.655604243,villa
24.737109274,46.648906767,villa
24.73135755,46.649075747,apartment
24.735377207,46.656006575,villa
24.736266386,46.652769148,villa
24.72788836,46.656245291,villa
24.727544846,46.656449139,villa
24.734000794,46.659201086,villa
24.732892344,46.64978385,apartment
24.72796632,46.656728089,villa
24.73655141,46.653337777,villa
24.736456402,46.653563082,villa
24.736953364,46.653541625,villa
24.733184683,46.658833623,villa
24.733511128,46.658766568,villa
24.736514868,46.654247046,villa
24.733791285,46.657613218,villa
24.737070296,46.653219759,villa
24.737009394,46.65609777,villa
24.732361258,46.64832741,villa
24.729620531,46.650843322,apartment
24.728012609,46.650033295,apartment
24.728424337,46.650239825,apartment
24.733313799,46.65800482,villa
24.733589085,46.658589542,villa
24.736444221,46.653938591,villa
24.729333056,46.651468277,apartment
24.73631998,46.650078893,villa
24.727574082,46.652436554,villa
24.732061609,46.649078429,villa
24.731898384,46.648496389,villa
24.730163809,46.652935445,villa
24.727481503,46.656591296,villa
24.728538841,46.651846468,villa
24.72977645,46.652736962,villa
24.72986659,46.652519703,villa
24.73641986,46.655263603,villa
24.729128412,46.652863026,villa
24.7308898,46.652559936,apartment
24.734164015,46.650430262,apartment
24.735294379,46.649217904,villa
24.735170137,46.649156213,villa
24.726667786,46.64858222,villa
24.727279293,46.648893356,villa
24.728463317,46.648603678,apartment
24.726845635,46.650194228,apartment
24.728784902,46.651538014,villa
24.72715017,46.649266183,villa
24.728490116,46.653209031,villa
24.727369435,46.656862199,villa
24.727515611,46.653890312,villa
24.727335327,46.650848687,villa
24.727549719,46.656787097,villa
24.727795782,46.653868854,villa
24.729130848,46.657063365,apartment
24.728336632,46.653565764,villa
24.727544846,46.659163535,apartment
24.736105604,46.655609608,villa
24.735781602,46.655282378,villa
24.729004163,46.654327512,villa
24.727856689,46.656674445,villa
24.730059051,46.652618945,villa
24.727011302,46.656797826,villa
24.727081954,46.654775441,villa
24.736000851,46.650132537,villa
24.728368303,46.65132612,villa
24.727788473,46.656939983,villa
24.727330455,46.658264995,villa
24.729311129,46.656631529,apartment
24.730502443,46.652063727,apartment
24.73660744,46.65402174,villa
24.728195329,46.653855443,villa
24.728875043,46.648807526,apartment
24.735589149,46.657323539,villa
24.735218859,46.656382084,villa
24.728677707,46.654491127,villa
24.728290343,46.655435264,villa
24.727825017,46.65851444,villa
24.735879046,46.658015549,villa
24.727608189,46.65768832,villa
24.727513175,46.651157141,villa
24.729554753,46.653447747,villa
24.73491678,46.649826765,villa
24.733849753,46.64991796,villa
24.737101965,46.654260457,villa
24.729048016,46.656500101,villa
24.72828547,46.650931835,apartment
24.727381616,46.652339995,villa
24.727101445,46.653681099,villa
24.73519937,46.649531722,villa
24.734375959,46.649636328,villa
24.735618382,46.64929837,villa
24.728244054,46.657167971,villa
24.730448846,46.653906405,apartment
24.733362523,46.650022566,apartment
24.736758477,46.652712822,apartment
24.733615882,46.6590482,villa
24.735552607,46.650231779,villa
24.72666535,46.653952003,villa
24.734751124,46.657452285,villa
24.727035665,46.658560038,villa
24.727469322,46.648450792,villa
24.72927215,46.654464304,villa
24.726916287,46.658847034,apartment
24.729162519,46.655247509,villa
24.727605753,46.650545597,apartment
24.733496511,46.658096015,villa
24.7330848,46.658546627,villa
24.735766985,46.658289135,villa
24.731557318,46.649172306,apartment
24.7349923,46.650851369,apartment
24.733725509,46.650207639,apartment
24.726994248,46.658093333,villa
24.736061754,46.652664542,villa
24.72879221,46.654220223,villa
24.726938214,46.650599241,villa
24.729376908,46.653356552,villa
24.736188431,46.652374864,apartment
24.729374472,46.65227294,villa
24.732999535,46.65874511,villa
24.737182356,46.652948856,apartment
24.726884616,46.653568447,villa
24.729705799,46.652004719,villa
24.737145815,46.651731133,villa
24.727194023,46.655070484,villa
24.72896762,46.650186181,villa
24.7298471,46.650955975,apartment
24.728743485,46.650070846,villa
24.729968911,46.652833521,villa
24.737175048,46.6549927,villa
24.727649606,46.650800407,villa
24.735177445,46.657666862,villa
24.735908279,46.655346751,villa
24.736161634,46.655475497,villa
24.731942236,46.649357378,apartment
24.729501156,46.651902795,villa
24.73342099,46.658273041,villa
24.735696338,46.655950248,villa
24.735908279,46.657159925,villa
24.727822581,46.652994454,villa
24.728032099,46.648391783,apartment
24.73357934,46.657897532,villa
24.727793346,46.657782197,villa
24.733430735,46.658957005,villa
24.726709203,46.654598415,villa
24.736697575,46.654338241,villa
24.736792583,46.654115617,villa
24.734780357,46.650744081,apartment
24.735801091,46.654947102,villa
24.730770426,46.648761928,apartment
24.726553281,46.649290323,apartment
24.727118499,46.658948958,apartment
24.728667962,46.648705602,apartment
24.728490116,46.651039124,apartment
24.736890026,46.651602387,villa
24.728131986,46.654150486,villa
24.727591136,46.650974751,villa
24.729622967,46.651615798,apartment
24.72723544,46.658659279,villa
24.726906542,46.64914012,villa
24.73407875,46.650033295,villa
24.734288258,46.650140584,villa
24.735328485,46.654686928,villa
24.735092181,46.654185355,villa
24.735460035,46.654373109,villa
24.737043499,46.653587222,villa
24.727159915,46.65294081,villa
24.727537538,46.653136611,villa
24.736166506,46.65407002,villa
24.736816943,46.656556427,villa
24.736256642,46.653844714,villa
24.736770658,46.653450429,villa
24.73635165,46.654163897,villa
24.734008102,46.658122838,villa
24.728853116,46.650457084,apartment
24.730256385,46.648324728,villa
24.733238279,46.658184528,villa
24.73506782,46.659050882,villa
24.726818836,46.654888093,villa
24.72904558,46.657272577,apartment
24.736790146,46.651846468,apartment
24.728039408,46.657905579,villa
24.737045936,46.651983261,apartment
24.728784902,46.657892168,apartment
24.734697529,46.650347114,villa
24.736641545,46.655376256,villa
24.727432778,46.657058001,villa
24.728609492,46.657551527,villa
24.727466886,46.652809381,villa
24.735618382,46.655282378,villa
24.728872606,46.657682955,apartment
24.73678771,46.648536623,villa
24.730007891,46.64842397,villa
24.729920187,46.648563445,apartment
24.726762801,46.648359597,villa
24.735852249,46.652559936,villa
24.733662169,46.658409834,villa
24.73620792,46.648622453,villa
24.729679,46.652425826,villa
24.72869476,46.657344997,villa
24.729079687,46.64890945,apartment
24.728480371,46.654981971,villa
24.728855553,46.655639112,villa
24.72892864,46.655129492,villa
24.735966746,46.656762958,villa
24.735301687,46.656186283,villa
24.735460035,46.656505466,villa
24.735537991,46.655628383,villa
24.730526805,46.648641229,villa
24.734972811,46.657562256,villa
24.728095442,46.656795144,villa
24.734492894,46.650242507,villa
24.73506782,46.657937765,villa
24.727924904,46.658275723,villa
24.72664586,46.650094986,apartment
24.727722694,46.653230488,villa
24.728957875,46.657479107,apartment
24.728380484,46.657237709,villa
24.727374307,46.648673415,villa
24.734731635,46.649378836,villa
24.736846177,46.653761566,villa
24.728124677,46.653010547,villa
24.733954507,46.650322974,apartment
24.730149192,46.652230024,villa
24.735382079,46.657768786,villa
24.734899727,46.65045172,villa
24.735647616,46.65245533,villa
24.728492552,46.65699631,villa
24.735355282,46.648890674,villa
24.726996685,46.653297544,villa
24.726631242,46.65835619,villa
24.730107776,46.648263037,villa
24.736081243,46.655907333,villa
24.735703646,46.657055318,villa
24.736911951,46.65632844,villa
24.726947959,46.651631892,villa
24.728957875,46.656720042,villa
24.73607637,46.649955511,villa
24.736414988,46.648727059,villa
24.733518436,46.657556891,villa
24.733698712,46.658857763,villa
24.733925273,46.658318639,villa
24.737150687,46.650910378,villa
24.736863229,46.653496027,villa
24.736989906,46.653833985,villa
24.734641498,46.657723188,villa
24.729735034,46.650572419,villa
24.728536404,46.649968922,villa
24.728628982,46.650341749,apartment
24.729189318,46.650626063,apartment
24.737106838,46.6558671,villa
24.727369435,46.657205522,villa
24.72836343,46.656929255,villa
24.726965013,46.657790244,villa
24.72997622,46.654711068,apartment
24.729062633,46.652112007,villa
24.727271984,46.651639938,villa
24.735954565,46.650926471,villa
24.735584277,46.651092768,apartment
24.736030085,46.650746763,villa
24.735708518,46.650800407,villa
24.735786474,46.650620699,villa
24.735827888,46.651218832,apartment
24.73610804,46.650567055,villa
24.735861993,46.650440991,villa
24.735986235,46.649126709,villa
24.727664224,46.658876538,villa
24.734580594,46.649738252,villa
24.726794473,46.649411023,apartment
24.735589149,46.657873392,villa
24.735114106,46.650556326,villa
24.730619381,46.648410559,villa
24.730865438,46.648536623,apartment
24.730953141,46.648313999,apartment
24.733849753,46.658501029,villa
24.727498557,46.658348143,villa
24.734368651,46.650534868,apartment
24.727637425,46.652900577,villa
24.733774232,46.658680737,villa
24.727596008,46.658109426,villa
24.728989546,46.651639938,villa
24.729454867,46.654558182,villa
24.728575384,46.651430726,villa
24.727435214,46.653525531,villa
24.726626369,46.654796898,villa
24.733160321,46.658364236,villa
24.728180711,46.656076312,villa
24.736246898,46.650255919,villa
24.730575529,46.653302908,apartment
24.733822955,46.65802896,villa
24.733345469,46.658452749,villa
24.727961448,46.652635038,villa
24.728163657,46.651221514,villa
24.729160083,46.654407978,villa
24.728809264,46.652702093,villa
24.732495248,46.648600996,villa
24.728234309,46.656864882,villa
24.736003287,46.655051708,villa
24.732207779,46.648684144,villa
24.73548196,46.64975971,villa
24.733252895,46.649612188,villa
24.728127114,46.657108963,villa
24.727973629,46.657031178,villa
24.728521787,46.657760739,villa
24.727018611,46.648761928,villa
24.727425469,46.656725407,villa
24.728353685,46.651752591,villa
24.735347974,46.650677025,villa
24.728646036,46.652162969,villa
24.72711119,46.648541987,villa
24.733740126,46.658227444,villa
24.728068643,46.651607752,villa
24.728887224,46.652522385,villa
24.727323146,46.653796434,villa
24.730256385,46.652718186,villa
24.731681564,46.64888531,villa
24.728782465,46.657138467,villa
24.731674255,46.648383737,apartment
24.727764111,46.652533114,villa
24.735542863,46.656309664,villa
24.735762113,46.656661034,villa
24.736203048,46.65620774,villa
24.735922896,46.656282842,villa
24.735618382,46.656129956,villa
24.735499013,46.656950712,villa
24.734860749,46.657833159,villa
24.727038101,46.649537086,apartment
24.726714076,46.658742428,apartment
24.732414854,46.64878875,villa
24.735267582,46.658037007,villa
24.729111358,46.651355624,apartment
24.728906714,46.651251018,apartment
24.730051743,46.651825011,apartment
24.728061335,46.650819182,apartment
24.73147936,46.648786068,apartment
24.729220989,46.65685147,apartment
24.734967939,46.659284234,villa
24.730024944,46.653268039,villa
24.733016588,46.649491489,villa
24.728061335,46.653321683,villa
24.727220822,46.65791899,villa
24.736814507,46.654936373,villa
24.736865665,46.653115153,villa
24.729189318,46.653262675,villa
24.729106486,46.654708385,villa
24.728738613,46.651951075,villa
24.731874022,46.648981869,villa
24.727659351,46.658431292,villa
24.726999121,46.654976606,villa
24.729286767,46.652484834,villa
24.727162352,46.658179164,villa
24.735771857,46.652165651,apartment
24.727262239,46.652704775,villa
24.736909515,46.65471375,villa
24.72958886,46.652640402,villa
24.733131088,46.649904549,apartment
24.736390627,46.65247947,apartment
24.726667786,46.64901942,villa
24.727323146,46.659050882,apartment
24.732288173,46.648496389,villa
24.727771419,46.651457548,villa
24.727206205,46.648316681,villa
24.729676564,46.653093696,villa
24.728078388,46.651873291,villa
24.727225695,46.656615436,villa
24.72888966,46.654598415,villa
24.735223732,46.650969386,apartment
24.73348433,46.649730206,villa
24.733267512,46.658637822,villa
24.728217255,46.650135219,apartment
24.730212533,46.649445891,apartment
24.728261108,46.651967168,villa
24.727449832,46.651401222,villa
24.726826145,46.658010185,villa
24.735740188,46.649003327,villa
24.73597649,46.652270257,apartment
24.728446263,46.652061045,villa
24.726721385,46.650486588,villa
24.736702447,46.653686464,villa
24.735864429,46.649421751,villa
24.727820145,46.655893922,villa
24.733757179,46.64911598,villa
24.728239181,46.653069556,villa
24.727440087,46.658761203,villa
24.727885924,46.651776731,villa
24.727264675,46.656357944,villa
24.728475498,46.6539976,villa
24.727313401,46.65699631,villa
24.727491249,46.656921208,villa
24.72748394,46.657626629,villa
24.736946056,46.654456258,villa
24.73006636,46.654064655,villa
24.72711119,46.65655911,villa
24.727605753,46.656652987,villa
24.735328485,46.650116444,villa
24.729203935,46.652680635,villa
24.727259803,46.651031077,villa
24.732144439,46.649453938,apartment
24.727773856,46.650628746,apartment
24.728570512,46.653023958,villa
24.733396629,46.657806337,villa
24.734105548,46.657876074,villa
24.734005666,46.65764004,villa
24.733949635,46.65777415,villa
24.733574468,46.657422781,villa
24.726899233,46.65468961,villa
24.736134837,46.657272577,villa
24.728972492,46.652323902,villa
24.729496283,46.653002501,villa
24.728485243,46.656387448,villa
24.736622056,46.648834348,villa
24.736212792,46.655158997,villa
24.733932582,46.648702919,villa
24.733657297,46.649349332,villa
24.726650732,46.656722724,villa
24.727393798,46.650677025,villa
24.727213513,46.653410196,villa
24.72762768,46.653619409,villa
24.727427905,46.658023596,villa
24.72921368,46.651755273,villa
24.73017599,46.653809845,villa
24.727437651,46.650465131,apartment
24.727062464,46.650304198,apartment
24.737036191,46.651175916,villa
24.730344089,46.654161215,apartment
24.72766666,46.65651083,villa
24.728628982,46.654075384,villa
24.736982597,46.652833521,apartment
24.727245185,46.657503247,villa
24.73384488,46.648906767,villa
24.735706082,46.649875045,villa
24.736639109,46.652999818,villa
24.728417028,46.653380692,villa
24.728438954,46.654306054,villa
24.727276857,46.654869318,villa
24.732565897,46.648432016,villa
24.727673969,46.649593413,apartment
24.72887017,46.656929255,villa
24.73706786,46.654517949,villa
24.730383068,46.652350724,villa
24.727250057,46.657146513,villa
24.730702212,46.648914814,apartment
24.727759238,46.658192575,villa
24.726831017,46.658455431,villa
24.72807108,46.656336486,villa
24.728258671,46.648501754,apartment
24.727366999,46.653048098,villa
24.720691431,46.649258137,villa
24.721746389,46.648989916,apartment
24.720852234,46.650988162,apartment
24.721605079,46.648383737,villa
24.720525755,46.650821865,villa
24.721322458,46.649051607,villa
24.721234748,46.649258137,villa
24.721519806,46.648584902,villa
24.72142235,46.648818254,villa
24.721120237,46.650470495,apartment
24.721234748,46.650199592,apartment
24.721008163,46.650738716,apartment
24.720679249,46.650572419,villa
24.720905834,46.650033295,villa
24.72079376,46.650304198,villa
24.721242057,46.649714112,apartment
24.720681685,46.648576856,villa
24.720589102,46.648794115,villa
24.720879034,46.64881289,villa
24.720647576,46.651562154,apartment
24.733562287,46.660957932,villa
24.735915588,46.66105181,villa
24.735913151,46.661990583,villa
24.73284362,46.660877466,villa
24.73292645,46.660678983,villa
24.733308927,46.6598019,villa
24.733469713,46.659421027,villa
24.733518436,46.659308374,villa
24.727854252,46.659343243,apartment
24.728117369,46.659474671,apartment
24.736714628,46.660488546,villa
24.736933876,46.659968197,villa
24.735114106,46.659842134,villa
24.735218859,46.65959537,villa
24.735313868,46.659370065,villa
24.734826644,46.660324931,other
24.733123779,46.659708023,villa
24.733209045,46.659506857,villa
24.733248023,46.659415662,villa
24.733284566,46.659327149,villa
24.733172502,46.65959537,villa
24.733430735,46.65950954,villa
24.733355214,46.659689248,villa
24.733394193,46.659600735,villa
24.732658472,46.660783589,villa
24.732777844,46.661033034,villa
24.73284362,46.660349071,villa
24.733006843,46.659962833,villa
24.732763227,46.660536826,villa
24.733189555,46.66005671,villa
24.732919141,46.660169363,villa
24.733028769,46.660442948,villa
24.732885035,46.660778224,villa
24.732592695,46.660941839,villa
24.732702323,46.660684347,villa
24.73310429,46.66026324,villa
24.732970301,46.660582423,villa
24.73464637,46.660330296,other
24.733401501,46.660652161,villa
24.736098295,46.661556065,villa
24.734541616,46.66086942,villa
24.736371139,46.661690176,apartment
24.733486766,46.660450995,villa
